      DepSM      T090C      Sal00  Sigma-t00       FlSP    WetStar SeaTurbMtr       SvCM   Sbeox0PS Sbeox0Mg/L       Flag
    331.494     6.6650    34.8993    27.3855 1.3431e-01     0.0124      0.799    1482.71   78.89428    7.67552 0.0000e+00
    331.432     6.6659    34.9001    27.3860 1.3431e-01     0.0136      0.769    1482.71   78.89037    7.67495 0.0000e+00
    331.393     6.6668    34.8998    27.3857 1.3431e-01     0.0124      0.758    1482.72   78.89479    7.67523 0.0000e+00
    331.357     6.6676    34.8992    27.3851 1.3431e-01     0.0112      0.751    1482.72   78.97289    7.68272 0.0000e+00
    331.342     6.6673    34.8981    27.3843 1.3431e-01     0.0100      0.744    1482.71   78.98546    7.68406 0.0000e+00
    331.282     6.6663    34.8985    27.3848 1.4652e-01     0.0088      0.740    1482.71   78.98816    7.68448 0.0000e+00
    331.203     6.6673    34.8999    27.3857 1.4652e-01     0.0088      0.733    1482.71   78.92415    7.67800 0.0000e+00
    331.205     6.6697    34.9000    27.3854 1.3431e-01     0.0088      0.736    1482.72   78.91681    7.67686 0.0000e+00
    331.168     6.6707    34.8992    27.3847 1.3431e-01     0.0112      0.747    1482.73   78.97374    7.68226 0.0000e+00
    331.116     6.6694    34.8985    27.3843 1.3431e-01     0.0136      0.758    1482.72   78.97303    7.68246 0.0000e+00
    331.066     6.6687    34.8978    27.3838 1.3431e-01     0.0136      0.758    1482.72   78.97120    7.68243 0.0000e+00
    331.014     6.6677    34.8985    27.3845 1.3431e-01     0.0136      0.751    1482.71   78.96834    7.68230 0.0000e+00
    330.978     6.6668    34.8984    27.3846 1.3431e-01     0.0161      0.744    1482.71   79.02974    7.68843 0.0000e+00
    330.926     6.6657    34.8982    27.3846 1.3431e-01     0.0161      0.740    1482.70   79.04169    7.68980 0.0000e+00
    330.866     6.6652    34.8992    27.3854 1.3431e-01     0.0161      0.736    1482.70   79.06122    7.69173 0.0000e+00
    330.827     6.6668    34.9020    27.3874 1.3431e-01     0.0149      0.729    1482.71   79.07119    7.69228 0.0000e+00
    330.801     6.6721    34.9028    27.3873 1.3431e-01     0.0149      0.722    1482.73   79.13609    7.69762 0.0000e+00
    330.714     6.6755    34.9029    27.3869 1.3431e-01     0.0161      0.711    1482.74   79.07697    7.69127 0.0000e+00
    330.701     6.6768    34.9017    27.3858 1.3431e-01     0.0161      0.703    1482.75   79.09180    7.69253 0.0000e+00
    330.676     6.6773    34.9001    27.3845 1.3431e-01     0.0124      0.703    1482.75   79.09711    7.69304 0.0000e+00
    330.614     6.6772    34.8995    27.3840 1.3431e-01     0.0124      0.711    1482.74   79.09227    7.69262 0.0000e+00
    330.537     6.6770    34.8996    27.3842 1.3431e-01     0.0124      0.722    1482.74   79.15985    7.69921 0.0000e+00
    330.525     6.6768    34.8995    27.3841 1.3431e-01     0.0124      0.729    1482.74   79.17877    7.70110 0.0000e+00
    330.485     6.6765    34.8992    27.3839 1.3431e-01     0.0100      0.736    1482.74   79.18756    7.70202 0.0000e+00
    330.449     6.6761    34.8992    27.3840 1.3431e-01     0.0100      0.733    1482.74   79.18619    7.70197 0.0000e+00
    330.373     6.6762    34.8999    27.3845 1.3431e-01     0.0100      0.729    1482.74   79.20019    7.70327 0.0000e+00
    330.360     6.6765    34.9000    27.3845 1.3431e-01     0.0112      0.729    1482.74   79.20494    7.70367 0.0000e+00
    330.323     6.6767    34.8997    27.3843 1.3431e-01     0.0112      0.736    1482.74   79.20807    7.70396 0.0000e+00
    330.310     6.6765    34.8996    27.3842 1.3431e-01     0.0112      0.736    1482.74   79.28404    7.71139 0.0000e+00
    330.247     6.6764    34.8992    27.3839 1.3431e-01     0.0124      0.725    1482.73   79.28376    7.71141 0.0000e+00
    330.210     6.6754    34.8994    27.3841 1.3431e-01     0.0124      0.714    1482.73   79.29937    7.71309 0.0000e+00
    330.135     6.6751    34.8992    27.3840 1.3431e-01     0.0124      0.714    1482.73   79.30427    7.71363 0.0000e+00
    330.083     6.6746    34.8986    27.3837 1.3431e-01     0.0136      0.714    1482.72   79.30768    7.71407 0.0000e+00
    330.046     6.6735    34.8987    27.3839 1.3431e-01     0.0124      0.707    1482.72   79.31838    7.71531 0.0000e+00
    330.008     6.6734    34.9002    27.3851 1.3431e-01     0.0124      0.703    1482.72   79.31871    7.71529 0.0000e+00
    329.983     6.6738    34.9007    27.3854 1.3431e-01     0.0136      0.707    1482.72   79.39130    7.72225 0.0000e+00
    329.933     6.6748    34.9044    27.3882 1.3431e-01     0.0124      0.711    1482.73   79.39628    7.72237 0.0000e+00
    329.894     6.6786    34.9076    27.3902 1.3431e-01     0.0112      0.707    1482.75   79.40767    7.72263 0.0000e+00
    329.844     6.6841    34.9073    27.3892 1.3431e-01     0.0112      0.707    1482.77   79.41692    7.72257 0.0000e+00
    329.781     6.6885    34.9061    27.3877 1.3431e-01     0.0100      0.703    1482.78   79.42444    7.72259 0.0000e+00
    329.756     6.6910    34.9034    27.3852 1.3431e-01     0.0112      0.700    1482.79   79.43086    7.72289 0.0000e+00
    329.706     6.6914    34.9027    27.3846 1.3431e-01     0.0124      0.696    1482.79   79.43557    7.72333 0.0000e+00
    329.656     6.6918    34.9034    27.3851 1.3431e-01     0.0124      0.696    1482.79   79.50366    7.72983 0.0000e+00
    329.631     6.6927    34.9016    27.3836 1.3431e-01     0.0112      0.703    1482.79   79.51312    7.73068 0.0000e+00
    329.604     6.6918    34.9006    27.3829 1.3431e-01     0.0124      0.703    1482.79   79.52072    7.73163 0.0000e+00
    329.554     6.6909    34.8999    27.3825 1.3431e-01     0.0100      0.707    1482.78   79.52597    7.73235 0.0000e+00
    329.504     6.6894    34.8987    27.3817 1.3431e-01     0.0100      0.711    1482.77   79.52918    7.73298 0.0000e+00
    329.454     6.6878    34.8989    27.3821 1.3431e-01     0.0112      0.766    1482.76   79.53031    7.73337 0.0000e+00
    329.415     6.6861    34.9000    27.3832 1.3431e-01     0.0100      0.791    1482.76   79.52946    7.73353 0.0000e+00
    329.379     6.6855    34.9003    27.3836 1.3431e-01     0.0088      0.769    1482.76   79.52636    7.73333 0.0000e+00
    329.315     6.6858    34.8998    27.3831 1.3431e-01     0.0100      0.747    1482.76   79.52074    7.73275 0.0000e+00
    329.277     6.6849    34.8995    27.3829 1.3431e-01     0.0100      0.736    1482.75   79.57858    7.73854 0.0000e+00
    329.227     6.6837    34.8998    27.3834 1.3431e-01     0.0100      0.733    1482.75   79.58598    7.73946 0.0000e+00
    329.188     6.6829    34.9011    27.3845 1.3431e-01     0.0100      0.722    1482.74   79.59134    7.74006 0.0000e+00
    329.152     6.6839    34.9010    27.3843 1.4652e-01     0.0112      0.729    1482.75   79.59433    7.74018 0.0000e+00
    329.088     6.6842    34.9015    27.3847 1.3431e-01     0.0136      0.740    1482.75   79.58624    7.73932 0.0000e+00
    329.063     6.6848    34.9015    27.3846 1.3431e-01     0.0124      0.736    1482.75   79.57605    7.73822 0.0000e+00
    329.000     6.6848    34.9025    27.3854 1.3431e-01     0.0136      0.725    1482.75   79.57187    7.73775 0.0000e+00
    328.975     6.6870    34.9022    27.3848 1.4652e-01     0.0136      0.747    1482.76   79.63081    7.74311 0.0000e+00
    328.911     6.6883    34.9023    27.3847 1.3431e-01     0.0112      0.769    1482.76   79.56517    7.73649 0.0000e+00
    328.875     6.6890    34.9008    27.3834 1.3431e-01     0.0112      0.766    1482.76   79.61964    7.74174 0.0000e+00
    328.836     6.6877    34.9004    27.3833 1.3431e-01     0.0112      0.740    1482.76   79.55886    7.73608 0.0000e+00
    328.798     6.6870    34.9005    27.3835 1.3431e-01     0.0124      0.718    1482.75   79.55293    7.73562 0.0000e+00
    328.761     6.6874    34.9016    27.3843 1.3431e-01     0.0149      0.707    1482.76   79.61027    7.74108 0.0000e+00
    328.709     6.6882    34.9016    27.3842 1.3431e-01     0.0124      0.711    1482.76   79.60857    7.74077 0.0000e+00
    328.659     6.6886    34.9009    27.3836 1.3431e-01     0.0112      0.714    1482.76   79.61362    7.74123 0.0000e+00
    328.634     6.6880    34.9009    27.3837 1.3431e-01     0.0136      0.718    1482.75   79.60852    7.74083 0.0000e+00
    328.597     6.6877    34.9003    27.3833 1.3431e-01     0.0149      0.711    1482.75   79.60115    7.74020 0.0000e+00
    328.509     6.6872    34.9008    27.3837 1.3431e-01     0.0112      0.703    1482.75   79.59116    7.73930 0.0000e+00
    328.496     6.6868    34.9006    27.3836 1.3431e-01     0.0088      0.707    1482.75   79.57983    7.73827 0.0000e+00
    328.459     6.6863    34.8996    27.3829 1.3431e-01     0.0088      0.714    1482.74   79.57496    7.73794 0.0000e+00
    328.396     6.6870    34.9006    27.3836 1.3431e-01     0.0088      0.718    1482.75   79.56786    7.73707 0.0000e+00
    328.370     6.6914    34.9022    27.3842 1.3431e-01     0.0100      0.714    1482.76   79.55890    7.73534 0.0000e+00
    328.332     6.6950    34.9030    27.3844 1.3431e-01     0.0112      0.703    1482.78   79.54813    7.73360 0.0000e+00
    328.307     6.6971    34.9030    27.3841 1.3431e-01     0.0136      0.703    1482.79   79.53598    7.73205 0.0000e+00
    328.269     6.6987    34.9025    27.3835 1.4652e-01     0.0124      0.711    1482.79   79.52201    7.73044 0.0000e+00
    328.219     6.6992    34.9010    27.3822 1.3431e-01     0.0124      0.722    1482.79   79.50631    7.72890 0.0000e+00
    328.169     6.6974    34.8990    27.3809 1.3431e-01     0.0100      0.714    1482.78   79.49796    7.72850 0.0000e+00
    328.144     6.6944    34.8991    27.3814 1.3431e-01     0.0088      0.707    1482.77   79.55377    7.73447 0.0000e+00
    328.055     6.6925    34.8999    27.3823 1.3431e-01     0.0088      0.711    1482.76   79.55031    7.73443 0.0000e+00
    328.017     6.6914    34.8997    27.3823 1.3431e-01     0.0075      0.707    1482.76   79.54550    7.73417 0.0000e+00
    328.005     6.6901    34.8994    27.3822 1.3431e-01     0.0051      0.696    1482.75   79.53924    7.73380 0.0000e+00
    327.967     6.6884    34.9002    27.3831 1.3431e-01     0.0051      0.692    1482.74   79.53099    7.73326 0.0000e+00
    327.905     6.6890    34.9007    27.3834 1.3431e-01     0.0063      0.696    1482.75   79.52043    7.73211 0.0000e+00
    327.853     6.6909    34.9006    27.3831 1.3431e-01     0.0063      0.707    1482.75   79.51683    7.73142 0.0000e+00
    327.841     6.6915    34.9013    27.3835 1.3431e-01     0.0063      0.729    1482.76   79.51240    7.73084 0.0000e+00
    327.790     6.6925    34.9019    27.3838 1.3431e-01     0.0075      0.733    1482.76   79.50610    7.73002 0.0000e+00
    327.740     6.6941    34.9018    27.3835 1.4652e-01     0.0075      0.725    1482.76   79.56348    7.73533 0.0000e+00
    327.715     6.6948    34.9014    27.3831 1.3431e-01     0.0063      0.718    1482.77   79.49763    7.72881 0.0000e+00
    327.665     6.6948    34.9017    27.3834 1.4652e-01     0.0088      0.711    1482.77   79.55206    7.73408 0.0000e+00
    327.614     6.6949    34.9012    27.3830 1.3431e-01     0.0112      0.703    1482.76   79.54802    7.73371 0.0000e+00
    327.564     6.6934    34.9012    27.3832 1.3431e-01     0.0112      0.707    1482.76   79.55122    7.73428 0.0000e+00
    327.553     6.6930    34.9013    27.3833 1.3431e-01     0.0112      0.703    1482.76   79.55328    7.73456 0.0000e+00
    327.501     6.6933    34.9023    27.3841 1.4652e-01     0.0149      0.700    1482.76   79.55341    7.73447 0.0000e+00
    327.463     6.6941    34.9029    27.3844 1.3431e-01     0.0161      0.689    1482.76   79.55219    7.73416 0.0000e+00
    327.413     6.6954    34.9021    27.3836 1.3431e-01     0.0136      0.685    1482.76   79.54940    7.73372 0.0000e+00
    327.362     6.6957    34.9021    27.3836 1.3431e-01     0.0124      0.681    1482.76   79.54533    7.73327 0.0000e+00
    327.324     6.6963    34.9031    27.3842 1.3431e-01     0.0112      0.678    1482.77   79.53993    7.73257 0.0000e+00
    327.299     6.6974    34.9030    27.3841 1.3431e-01     0.0112      0.674    1482.77   79.59832    7.73805 0.0000e+00
    327.274     6.6984    34.9020    27.3831 1.3431e-01     0.0100      0.681    1482.77   79.59829    7.73794 0.0000e+00
    327.211     6.6982    34.9028    27.3838 1.3431e-01     0.0088      0.685    1482.77   79.60503    7.73858 0.0000e+00
    327.174     6.6993    34.9057    27.3859 1.3431e-01     0.0088      0.681    1482.78   79.61048    7.73876 0.0000e+00
    327.135     6.7023    34.9094    27.3884 1.3431e-01     0.0075      0.681    1482.80   79.67936    7.74473 0.0000e+00
    327.122     6.7086    34.9094    27.3875 1.3431e-01     0.0075      0.681    1482.82   79.68960    7.74462 0.0000e+00
    327.047     6.7132    34.9072    27.3852 1.3431e-01     0.0075      0.678    1482.83   79.69766    7.74469 0.0000e+00
    326.984     6.7155    34.9053    27.3834 1.3431e-01     0.0063      0.674    1482.84   79.70441    7.74503 0.0000e+00
    326.947     6.7162    34.9040    27.3823 1.3431e-01     0.0051      0.674    1482.84   79.70990    7.74550 0.0000e+00
    326.897     6.7162    34.9036    27.3820 1.3431e-01     0.0075      0.674    1482.84   79.72238    7.74674 0.0000e+00
    326.845     6.7157    34.9028    27.3814 1.3431e-01     0.0100      0.667    1482.84   79.72473    7.74710 0.0000e+00
    326.808     6.7145    34.9028    27.3816 1.3431e-01     0.0112      0.663    1482.83   79.79946    7.75458 0.0000e+00
    326.770     6.7139    34.9024    27.3813 1.4652e-01     0.0100      0.663    1482.83   79.80687    7.75543 0.0000e+00
    326.720     6.7128    34.9027    27.3817 1.3431e-01     0.0100      0.659    1482.82   79.81212    7.75611 0.0000e+00
    326.695     6.7118    34.9025    27.3817 1.3431e-01     0.0100      0.670    1482.82   79.82430    7.75749 0.0000e+00
    326.645     6.7105    34.9025    27.3819 1.3431e-01     0.0088      0.674    1482.81   79.83450    7.75871 0.0000e+00
    326.606     6.7091    34.9030    27.3825 1.3431e-01     0.0063      0.667    1482.81   79.84309    7.75977 0.0000e+00
    326.556     6.7099    34.9054    27.3843 1.3431e-01     0.0075      0.659    1482.81   79.84947    7.76011 0.0000e+00
    326.518     6.7135    34.9061    27.3843 1.3431e-01     0.0088      0.656    1482.83   79.91893    7.76619 0.0000e+00
    326.493     6.7153    34.9048    27.3830 1.3431e-01     0.0100      0.659    1482.83   79.93000    7.76701 0.0000e+00
    326.430     6.7150    34.9034    27.3819 1.3431e-01     0.0088      0.659    1482.83   79.93886    7.76799 0.0000e+00
    326.380     6.7142    34.9032    27.3819 1.3431e-01     0.0063      0.652    1482.82   79.94583    7.76883 0.0000e+00
    326.343     6.7143    34.9058    27.3839 1.3431e-01     0.0039      0.652    1482.83   79.95070    7.76915 0.0000e+00
    326.291     6.7158    34.9061    27.3840 1.3431e-01     0.0051      0.656    1482.83   79.95310    7.76910 0.0000e+00
    326.254     6.7153    34.9027    27.3813 1.3431e-01     0.0051      0.656    1482.82   80.01896    7.77577 0.0000e+00
    326.204     6.7127    34.9013    27.3806 1.3431e-01     0.0075      0.648    1482.81   80.02583    7.77696 0.0000e+00
    326.166     6.7106    34.9034    27.3826 1.3431e-01     0.0075      0.641    1482.80   80.03032    7.77767 0.0000e+00
    326.153     6.7111    34.9047    27.3835 1.3431e-01     0.0063      0.641    1482.81   80.03221    7.77770 0.0000e+00
    326.066     6.7113    34.9038    27.3828 1.3431e-01     0.0051      0.645    1482.81   80.03093    7.77759 0.0000e+00
    326.027     6.7110    34.9029    27.3821 1.3431e-01     0.0051      0.648    1482.80   80.03655    7.77824 0.0000e+00
    325.977     6.7096    34.9024    27.3819 1.3431e-01     0.0063      0.656    1482.80   80.10519    7.78517 0.0000e+00
    325.952     6.7076    34.9024    27.3822 1.3431e-01     0.0088      0.659    1482.79   80.04995    7.78016 0.0000e+00
    325.889     6.7068    34.9022    27.3821 1.3431e-01     0.0088      0.659    1482.78   80.11382    7.78653 0.0000e+00
    325.839     6.7066    34.9041    27.3837 1.3431e-01     0.0088      0.659    1482.78   80.11860    7.78693 0.0000e+00
    325.814     6.7074    34.9044    27.3838 1.3431e-01     0.0063      0.656    1482.79   80.12102    7.78700 0.0000e+00
    325.775     6.7080    34.9046    27.3838 1.3431e-01     0.0051      0.656    1482.79   80.18601    7.79322 0.0000e+00
    325.750     6.7100    34.9035    27.3827 1.3431e-01     0.0051      0.652    1482.80   80.12631    7.78710 0.0000e+00
    325.672     6.7106    34.9040    27.3830 1.3431e-01     0.0063      0.663    1482.80   80.18558    7.79273 0.0000e+00
    325.649     6.7110    34.9042    27.3831 1.3431e-01     0.0075      0.667    1482.80   80.19477    7.79355 0.0000e+00
    325.624     6.7124    34.9057    27.3842 1.4652e-01     0.0088      0.663    1482.81   80.19254    7.79300 0.0000e+00
    325.549     6.7153    34.9076    27.3852 1.3431e-01     0.0088      0.652    1482.82   80.19552    7.79266 0.0000e+00
    325.524     6.7182    34.9074    27.3847 1.3431e-01     0.0100      0.648    1482.83   80.19659    7.79228 0.0000e+00
    325.460     6.7196    34.9054    27.3829 1.3431e-01     0.0112      0.652    1482.83   80.26011    7.79829 0.0000e+00
    325.410     6.7191    34.9047    27.3824 1.3431e-01     0.0112      0.659    1482.83   80.26457    7.79884 0.0000e+00
    325.385     6.7194    34.9039    27.3817 1.3431e-01     0.0100      0.659    1482.83   80.26637    7.79901 0.0000e+00
    325.335     6.7196    34.9042    27.3820 1.3431e-01     0.0075      0.659    1482.83   80.26512    7.79884 0.0000e+00
    325.270     6.7196    34.9038    27.3816 1.3431e-01     0.0051      0.663    1482.83   80.32602    7.80477 0.0000e+00
    325.260     6.7191    34.9039    27.3818 1.3431e-01     0.0039      0.678    1482.82   80.32775    7.80502 0.0000e+00
    325.196     6.7185    34.9045    27.3824 1.3431e-01     0.0051      0.685    1482.82   80.32579    7.80492 0.0000e+00
    325.133     6.7177    34.9045    27.3825 1.3431e-01     0.0075      0.674    1482.82   80.32945    7.80541 0.0000e+00
    325.121     6.7172    34.9046    27.3826 1.3431e-01     0.0075      0.663    1482.81   80.33081    7.80563 0.0000e+00
    325.070     6.7167    34.9047    27.3827 1.3431e-01     0.0075      0.656    1482.81   80.32894    7.80553 0.0000e+00
    325.008     6.7165    34.9043    27.3825 1.3431e-01     0.0075      0.652    1482.81   80.32412    7.80512 0.0000e+00
    324.966     6.7162    34.9045    27.3827 1.3431e-01     0.0075      0.648    1482.81   80.39057    7.81162 0.0000e+00
    324.919     6.7161    34.9041    27.3824 1.3431e-01     0.0088      0.652    1482.81   80.33238    7.80601 0.0000e+00
    324.894     6.7155    34.9037    27.3822 1.4652e-01     0.0088      0.648    1482.80   80.39379    7.81210 0.0000e+00
    324.831     6.7151    34.9033    27.3819 1.3431e-01     0.0075      0.648    1482.80   80.39529    7.81233 0.0000e+00
    324.819     6.7148    34.9038    27.3823 1.3431e-01     0.0075      0.641    1482.80   80.39452    7.81230 0.0000e+00
    324.731     6.7146    34.9054    27.3836 1.3431e-01     0.0088      0.641    1482.80   80.39011    7.81181 0.0000e+00
    324.703     6.7155    34.9058    27.3838 1.3431e-01     0.0088      0.648    1482.80   80.38337    7.81098 0.0000e+00
    324.693     6.7166    34.9076    27.3851 1.3431e-01     0.0063      0.667    1482.81   80.38275    7.81064 0.0000e+00
    324.643     6.7190    34.9079    27.3849 1.3431e-01     0.0039      0.681    1482.82   80.37906    7.80983 0.0000e+00
    324.579     6.7205    34.9059    27.3832 1.3431e-01     0.0051      0.681    1482.82   80.43799    7.81538 0.0000e+00
    324.516     6.7212    34.9044    27.3819 1.4652e-01     0.0100      0.674    1482.82   80.43758    7.81530 0.0000e+00
    324.501     6.7220    34.9050    27.3823 1.3431e-01     0.0100      0.663    1482.82   80.43485    7.81486 0.0000e+00
    324.441     6.7237    34.9054    27.3823 1.4652e-01     0.0100      0.652    1482.83   80.42870    7.81393 0.0000e+00
    324.391     6.7255    34.9052    27.3819 1.3431e-01     0.0075      0.652    1482.84   80.41984    7.81276 0.0000e+00
    324.366     6.7260    34.9064    27.3828 1.3431e-01     0.0088      0.670    1482.84   80.41741    7.81238 0.0000e+00
    324.327     6.7277    34.9069    27.3830 1.3431e-01     0.0088      0.674    1482.85   80.47727    7.81786 0.0000e+00
    324.299     6.7295    34.9062    27.3822 1.3431e-01     0.0088      0.663    1482.85   80.47776    7.81762 0.0000e+00
    324.227     6.7299    34.9054    27.3815 1.3431e-01     0.0075      0.656    1482.85   80.47518    7.81733 0.0000e+00
    324.189     6.7293    34.9043    27.3807 1.3431e-01     0.0088      0.656    1482.85   80.47032    7.81702 0.0000e+00
    324.177     6.7287    34.9037    27.3803 1.3431e-01     0.0100      0.663    1482.84   80.46294    7.81645 0.0000e+00
    324.135     6.7275    34.9040    27.3808 1.4652e-01     0.0112      0.656    1482.84   80.46127    7.81648 0.0000e+00
    324.075     6.7268    34.9044    27.3812 1.3431e-01     0.0112      0.645    1482.83   80.45690    7.81617 0.0000e+00
    324.039     6.7260    34.9049    27.3817 1.3431e-01     0.0112      0.637    1482.83   80.45033    7.81565 0.0000e+00
    323.975     6.7260    34.9049    27.3817 1.3431e-01     0.0100      0.645    1482.83   80.44090    7.81474 0.0000e+00
    323.933     6.7261    34.9050    27.3817 1.3431e-01     0.0112      0.648    1482.83   80.49431    7.81989 0.0000e+00
    323.912     6.7256    34.9053    27.3820 1.3431e-01     0.0112      0.645    1482.83   80.48854    7.81940 0.0000e+00
    323.837     6.7255    34.9052    27.3819 1.3431e-01     0.0124      0.641    1482.83   80.48813    7.81939 0.0000e+00
    323.825     6.7255    34.9048    27.3816 1.3431e-01     0.0112      0.637    1482.83   80.47714    7.81835 0.0000e+00
    323.783     6.7250    34.9052    27.3820 1.3431e-01     0.0124      0.645    1482.82   80.47187    7.81790 0.0000e+00
    323.737     6.7253    34.9052    27.3820 1.4652e-01     0.0088      0.648    1482.82   80.52905    7.82340 0.0000e+00
    323.673     6.7250    34.9046    27.3815 1.3431e-01     0.0100      0.645    1482.82   80.52668    7.82325 0.0000e+00
    323.631     6.7244    34.9041    27.3812 1.3431e-01     0.0100      0.645    1482.82   80.53055    7.82377 0.0000e+00
    323.585     6.7239    34.9046    27.3817 1.4652e-01     0.0100      0.641    1482.82   80.58819    7.82943 0.0000e+00
    323.510     6.7236    34.9053    27.3823 1.4652e-01     0.0075      0.637    1482.81   80.52940    7.82374 0.0000e+00
    323.510     6.7248    34.9078    27.3841 1.4652e-01     0.0075      0.637    1482.82   80.52535    7.82300 0.0000e+00
    323.430     6.7285    34.9109    27.3860 1.4652e-01     0.0075      0.637    1482.84   80.58273    7.82775 0.0000e+00
    323.410     6.7334    34.9116    27.3859 1.3431e-01     0.0088      0.630    1482.86   80.58109    7.82666 0.0000e+00
    323.371     6.7377    34.9100    27.3841 1.3431e-01     0.0088      0.619    1482.87   80.57656    7.82554 0.0000e+00
    323.329     6.7391    34.9069    27.3814 1.3431e-01     0.0051      0.615    1482.87   80.57837    7.82563 0.0000e+00
    323.296     6.7368    34.9053    27.3805 1.3431e-01     0.0039      0.634    1482.86   80.64342    7.83243 0.0000e+00
    323.258     6.7355    34.9051    27.3805 1.3431e-01     0.0027      0.681    1482.86   80.64882    7.83321 0.0000e+00
    323.203     6.7343    34.9061    27.3814 1.3431e-01     0.0051      0.703    1482.85   80.65123    7.83361 0.0000e+00
    323.194     6.7340    34.9071    27.3823 1.3431e-01     0.0051      0.700    1482.85   80.65995    7.83446 0.0000e+00
    323.119     6.7350    34.9073    27.3823 1.3431e-01     0.0051      0.700    1482.85   80.73038    7.84111 0.0000e+00
    323.103     6.7358    34.9071    27.3820 1.3431e-01     0.0039      0.685    1482.86   80.67692    7.83577 0.0000e+00
    323.044     6.7366    34.9075    27.3822 1.3431e-01     0.0039      0.667    1482.86   80.74232    7.84197 0.0000e+00
    323.019     6.7379    34.9071    27.3817 1.3431e-01     0.0039      0.652    1482.86   80.68344    7.83603 0.0000e+00
    322.964     6.7382    34.9066    27.3813 1.3431e-01     0.0063      0.645    1482.86   80.74367    7.84185 0.0000e+00
    322.931     6.7377    34.9063    27.3812 1.3431e-01     0.0075      0.648    1482.86   80.74481    7.84207 0.0000e+00
    322.892     6.7371    34.9058    27.3809 1.3431e-01     0.0088      0.645    1482.86   80.81691    7.84920 0.0000e+00
    322.851     6.7361    34.9054    27.3807 1.3431e-01     0.0088      0.641    1482.85   80.82083    7.84979 0.0000e+00
    322.817     6.7352    34.9076    27.3826 1.3431e-01     0.0075      0.634    1482.85   80.83042    7.85076 0.0000e+00
    322.762     6.7364    34.9106    27.3848 1.3431e-01     0.0088      0.630    1482.86   80.83667    7.85101 0.0000e+00
    322.717     6.7390    34.9104    27.3842 1.3431e-01     0.0100      0.637    1482.87   80.84001    7.85088 0.0000e+00
    322.679     6.7402    34.9093    27.3832 1.3431e-01     0.0100      0.652    1482.87   80.84082    7.85079 0.0000e+00
    322.637     6.7408    34.9074    27.3816 1.3431e-01     0.0075      0.674    1482.87   80.90394    7.85691 0.0000e+00
    322.579     6.7399    34.9062    27.3808 1.3431e-01     0.0063      0.681    1482.86   80.90731    7.85746 0.0000e+00
    322.574     6.7392    34.9070    27.3815 1.3431e-01     0.0063      0.674    1482.86   80.90807    7.85762 0.0000e+00
    322.529     6.7394    34.9072    27.3817 1.3431e-01     0.0075      0.667    1482.86   80.91387    7.85813 0.0000e+00
    322.477     6.7389    34.9071    27.3816 1.3431e-01     0.0075      0.670    1482.86   80.98196    7.86484 0.0000e+00
    322.435     6.7388    34.9093    27.3834 1.3431e-01     0.0051      0.670    1482.86   80.99030    7.86557 0.0000e+00
    322.402     6.7411    34.9098    27.3835 1.3431e-01     0.0039      0.659    1482.87   80.99518    7.86558 0.0000e+00
    322.360     6.7424    34.9074    27.3814 1.4652e-01     0.0051      0.648    1482.87   80.99699    7.86565 0.0000e+00
    322.314     6.7410    34.9057    27.3802 1.3431e-01     0.0063      0.641    1482.86   80.99602    7.86591 0.0000e+00
    322.277     6.7399    34.9064    27.3809 1.3431e-01     0.0075      0.634    1482.86   81.06576    7.87284 0.0000e+00
    322.247     6.7397    34.9073    27.3817 1.3431e-01     0.0088      0.630    1482.86   81.01057    7.86746 0.0000e+00
    322.188     6.7401    34.9080    27.3822 1.4652e-01     0.0088      0.630    1482.86   81.07390    7.87351 0.0000e+00
    322.158     6.7402    34.9073    27.3816 1.3431e-01     0.0075      0.634    1482.86   81.07777    7.87391 0.0000e+00
    322.125     6.7394    34.9071    27.3815 1.3431e-01     0.0075      0.637    1482.85   81.14364    7.88045 0.0000e+00
    322.083     6.7384    34.9065    27.3812 1.4652e-01     0.0088      0.641    1482.85   81.08426    7.87490 0.0000e+00
    322.037     6.7375    34.9060    27.3810 1.4652e-01     0.0075      0.645    1482.84   81.14337    7.88083 0.0000e+00
    322.000     6.7366    34.9061    27.3812 1.4652e-01     0.0063      0.652    1482.84   81.14242    7.88091 0.0000e+00
    321.945     6.7360    34.9060    27.3812 1.3431e-01     0.0051      0.652    1482.84   81.13773    7.88056 0.0000e+00
    321.898     6.7354    34.9059    27.3812 1.3431e-01     0.0051      0.641    1482.83   81.13838    7.88074 0.0000e+00
    321.856     6.7348    34.9062    27.3814 1.3431e-01     0.0039      0.634    1482.83   81.20098    7.88690 0.0000e+00
    321.811     6.7346    34.9066    27.3818 1.4652e-01     0.0051      0.652    1482.83   81.13829    7.88084 0.0000e+00
    321.768     6.7358    34.9091    27.3836 1.3431e-01     0.0051      0.667    1482.84   81.12889    7.87957 0.0000e+00
    321.723     6.7399    34.9121    27.3854 1.3431e-01     0.0039      0.667    1482.86   81.18092    7.88373 0.0000e+00
    321.668     6.7442    34.9103    27.3834 1.4652e-01     0.0027      0.656    1482.87   81.18142    7.88310 0.0000e+00
    321.635     6.7453    34.9092    27.3824 1.3431e-01     0.0027      0.637    1482.87   81.17949    7.88276 0.0000e+00
    321.605     6.7458    34.9097    27.3827 1.3431e-01     0.0039      0.626    1482.87   81.17455    7.88217 0.0000e+00
