      DepSM      T090C      Sal00  Sigma-t00       FlSP    WetStar SeaTurbMtr       SvCM   Sbeox0PS Sbeox0Mg/L       Flag
    241.267     6.8741    34.9129    27.3677 1.4652e-01     0.2395      0.568    1482.05   80.00714    7.74578 0.0000e+00
    241.280     6.8757    34.9120    27.3667 1.3431e-01     0.2359      0.564    1482.05   80.01148    7.74596 0.0000e+00
    241.318     6.8757    34.9128    27.3674 1.3431e-01     0.2334      0.560    1482.05   80.01629    7.74638 0.0000e+00
    241.355     6.8767    34.9130    27.3674 1.3431e-01     0.2359      0.560    1482.06   80.02096    7.74666 0.0000e+00
    241.366     6.8758    34.9126    27.3672 1.3431e-01     0.2334      0.557    1482.05   80.02559    7.74729 0.0000e+00
    241.393     6.8738    34.9137    27.3683 1.3431e-01     0.2359      0.560    1482.05   80.03051    7.74806 0.0000e+00
    241.416     6.8735    34.9137    27.3684 1.3431e-01     0.2371      0.568    1482.05   80.02672    7.74774 0.0000e+00
    241.441     6.8734    34.9149    27.3693 1.3431e-01     0.2346      0.568    1482.05   80.02260    7.74731 0.0000e+00
    241.479     6.8740    34.9149    27.3692 1.3431e-01     0.2359      0.582    1482.05   80.02665    7.74760 0.0000e+00
    241.479     6.8747    34.9139    27.3684 1.3431e-01     0.2346      0.590    1482.05   80.02183    7.74705 0.0000e+00
    241.515     6.8756    34.9132    27.3677 1.3431e-01     0.2310      0.579    1482.06   80.02549    7.74728 0.0000e+00
    241.542     6.8776    34.9117    27.3663 1.3431e-01     0.2346      0.571    1482.06   80.08459    7.75272 0.0000e+00
    241.565     6.8779    34.9109    27.3656 1.3431e-01     0.2334      0.575    1482.06   80.08716    7.75295 0.0000e+00
    241.578     6.8764    34.9114    27.3662 1.3431e-01     0.2346      0.597    1482.06   80.08919    7.75341 0.0000e+00
    241.603     6.8749    34.9125    27.3673 1.3431e-01     0.2346      0.601    1482.06   80.03496    7.74835 0.0000e+00
    241.628     6.8745    34.9124    27.3672 1.3431e-01     0.2322      0.586    1482.05   80.09230    7.75398 0.0000e+00
    241.653     6.8746    34.9122    27.3670 1.3431e-01     0.2334      0.575    1482.05   80.09289    7.75403 0.0000e+00
    241.678     6.8743    34.9122    27.3671 1.3431e-01     0.2346      0.579    1482.05   80.10132    7.75490 0.0000e+00
    241.689     6.8737    34.9122    27.3671 1.3431e-01     0.2334      0.590    1482.05   80.10931    7.75579 0.0000e+00
    241.727     6.8724    34.9123    27.3675 1.3431e-01     0.2346      0.586    1482.05   80.11732    7.75679 0.0000e+00
    241.741     6.8716    34.9125    27.3677 1.3431e-01     0.2359      0.575    1482.04   80.06052    7.75142 0.0000e+00
    241.752     6.8716    34.9117    27.3671 1.3431e-01     0.2359      0.579    1482.04   80.05962    7.75137 0.0000e+00
    241.789     6.8722    34.9121    27.3673 1.3431e-01     0.2346      0.579    1482.05   80.12306    7.75738 0.0000e+00
    241.802     6.8722    34.9121    27.3673 1.3431e-01     0.2334      0.575    1482.05   80.12998    7.75805 0.0000e+00
    241.814     6.8727    34.9121    27.3672 1.3431e-01     0.2334      0.571    1482.05   80.13648    7.75860 0.0000e+00
    241.839     6.8727    34.9120    27.3671 1.3431e-01     0.2346      0.568    1482.05   80.14284    7.75922 0.0000e+00
    241.865     6.8723    34.9124    27.3675 1.4652e-01     0.2334      0.564    1482.05   80.14046    7.75904 0.0000e+00
    241.888     6.8719    34.9127    27.3678 1.3431e-01     0.2359      0.560    1482.05   80.08168    7.75340 0.0000e+00
    241.902     6.8719    34.9121    27.3673 1.3431e-01     0.2359      0.568    1482.05   80.07877    7.75315 0.0000e+00
    241.926     6.8714    34.9118    27.3672 1.3431e-01     0.2359      0.586    1482.05   80.07605    7.75299 0.0000e+00
    241.940     6.8708    34.9118    27.3672 1.3431e-01     0.2359      0.601    1482.04   80.07321    7.75282 0.0000e+00
    241.951     6.8697    34.9122    27.3677 1.3431e-01     0.2383      0.601    1482.04   80.13457    7.75893 0.0000e+00
    241.988     6.8694    34.9122    27.3678 1.3431e-01     0.2432      0.593    1482.04   80.06711    7.75247 0.0000e+00
    241.989     6.8689    34.9126    27.3681 1.3431e-01     0.2420      0.582    1482.04   80.05500    7.75136 0.0000e+00
    242.013     6.8686    34.9133    27.3688 1.3431e-01     0.2420      0.568    1482.04   80.10690    7.75640 0.0000e+00
    242.037     6.8690    34.9131    27.3686 1.4652e-01     0.2407      0.560    1482.04   80.04634    7.75047 0.0000e+00
    242.026     6.8694    34.9124    27.3680 1.3431e-01     0.2371      0.557    1482.04   80.04143    7.74997 0.0000e+00
    242.112     6.8694    34.9128    27.3682 1.3431e-01     0.2346      0.557    1482.04   80.03759    7.74958 0.0000e+00
    242.100     6.8694    34.9130    27.3684 1.3431e-01     0.2322      0.557    1482.04   80.03273    7.74909 0.0000e+00
    242.100     6.8697    34.9131    27.3684 1.3431e-01     0.2322      0.557    1482.04   80.02795    7.74857 0.0000e+00
    242.138     6.8700    34.9130    27.3683 1.3431e-01     0.2298      0.549    1482.05   80.01510    7.74728 0.0000e+00
    242.150     6.8700    34.9122    27.3677 1.3431e-01     0.2322      0.546    1482.04   80.01014    7.74684 0.0000e+00
    242.175     6.8694    34.9124    27.3679 1.3431e-01     0.2322      0.546    1482.04   80.00539    7.74648 0.0000e+00
    242.175     6.8694    34.9128    27.3683 1.3431e-01     0.2334      0.542    1482.04   80.00031    7.74596 0.0000e+00
    242.213     6.8695    34.9125    27.3680 1.3431e-01     0.2346      0.549    1482.04   79.99561    7.74550 0.0000e+00
    242.200     6.8694    34.9130    27.3684 1.4652e-01     0.2359      0.553    1482.04   79.99041    7.74500 0.0000e+00
    242.236     6.8694    34.9119    27.3675 1.3431e-01     0.2346      0.553    1482.04   79.98571    7.74460 0.0000e+00
    242.251     6.8686    34.9117    27.3675 1.3431e-01     0.2346      0.549    1482.04   79.98087    7.74427 0.0000e+00
    242.274     6.8686    34.9112    27.3671 1.3431e-01     0.2346      0.546    1482.04   79.97604    7.74384 0.0000e+00
    242.286     6.8683    34.9118    27.3676 1.3431e-01     0.2359      0.546    1482.04   79.97111    7.74339 0.0000e+00
    242.311     6.8679    34.9120    27.3678 1.4652e-01     0.2359      0.546    1482.04   79.96633    7.74298 0.0000e+00
    242.326     6.8678    34.9121    27.3679 1.3431e-01     0.2322      0.553    1482.04   79.96143    7.74253 0.0000e+00
    242.349     6.8677    34.9123    27.3681 1.4652e-01     0.2322      0.571    1482.04   79.95660    7.74207 0.0000e+00
    242.349     6.8671    34.9122    27.3681 1.3431e-01     0.2322      0.571    1482.04   79.95158    7.74167 0.0000e+00
    242.399     6.8665    34.9127    27.3685 1.3431e-01     0.2346      0.560    1482.04   79.94709    7.74133 0.0000e+00
    242.400     6.8659    34.9121    27.3681 1.4652e-01     0.2346      0.549    1482.03   79.94209    7.74099 0.0000e+00
    242.399     6.8655    34.9119    27.3681 1.3431e-01     0.2334      0.546    1482.03   79.93704    7.74057 0.0000e+00
    242.435     6.8649    34.9117    27.3680 1.4652e-01     0.2322      0.564    1482.03   79.93240    7.74024 0.0000e+00
    242.460     6.8646    34.9118    27.3681 1.3431e-01     0.2310      0.579    1482.03   79.92761    7.73983 0.0000e+00
    242.475     6.8646    34.9120    27.3683 1.3431e-01     0.2322      0.575    1482.03   79.92269    7.73934 0.0000e+00
    242.498     6.8651    34.9118    27.3681 1.3431e-01     0.2322      0.579    1482.03   79.92627    7.73962 0.0000e+00
    242.510     6.8652    34.9122    27.3683 1.3431e-01     0.2334      0.586    1482.03   79.93010    7.73994 0.0000e+00
    242.535     6.8652    34.9121    27.3683 1.3431e-01     0.2334      0.619    1482.03   79.93443    7.74036 0.0000e+00
    242.536     6.8651    34.9120    27.3682 1.3431e-01     0.2298      0.634    1482.03   79.93040    7.74001 0.0000e+00
    242.559     6.8649    34.9119    27.3681 1.3431e-01     0.2310      0.608    1482.03   79.93507    7.74049 0.0000e+00
    242.584     6.8646    34.9118    27.3681 1.3431e-01     0.2322      0.586    1482.03   79.87595    7.73483 0.0000e+00
    242.598     6.8648    34.9118    27.3680 1.3431e-01     0.2359      0.571    1482.03   79.87336    7.73455 0.0000e+00
    242.622     6.8642    34.9122    27.3685 1.3431e-01     0.2346      0.571    1482.03   79.93580    7.74067 0.0000e+00
    242.636     6.8641    34.9119    27.3683 1.3431e-01     0.2346      0.586    1482.03   79.94240    7.74134 0.0000e+00
    242.672     6.8641    34.9118    27.3682 1.3431e-01     0.2359      0.586    1482.03   79.94109    7.74122 0.0000e+00
    242.684     6.8639    34.9122    27.3685 1.4652e-01     0.2395      0.586    1482.03   79.93953    7.74108 0.0000e+00
    242.684     6.8635    34.9121    27.3685 1.3431e-01     0.2383      0.579    1482.03   79.88221    7.73561 0.0000e+00
    242.724     6.8632    34.9121    27.3685 1.3431e-01     0.2371      0.568    1482.03   79.88198    7.73565 0.0000e+00
    242.758     6.8630    34.9120    27.3685 1.3431e-01     0.2359      0.560    1482.03   79.88236    7.73573 0.0000e+00
    242.758     6.8628    34.9116    27.3682 1.3431e-01     0.2383      0.560    1482.03   79.88306    7.73584 0.0000e+00
    242.783     6.8624    34.9118    27.3684 1.3431e-01     0.2359      0.560    1482.03   79.94890    7.74229 0.0000e+00
    242.810     6.8617    34.9116    27.3684 1.3431e-01     0.2359      0.557    1482.02   79.88644    7.73637 0.0000e+00
    242.823     6.8609    34.9112    27.3681 1.3431e-01     0.2346      0.549    1482.02   79.88023    7.73592 0.0000e+00
    242.835     6.8604    34.9110    27.3680 1.3431e-01     0.2359      0.549    1482.02   79.87431    7.73545 0.0000e+00
    242.859     6.8600    34.9111    27.3682 1.3431e-01     0.2383      0.557    1482.02   79.86886    7.73500 0.0000e+00
    242.884     6.8593    34.9115    27.3686 1.3431e-01     0.2371      0.560    1482.01   79.87224    7.73542 0.0000e+00
    242.898     6.8592    34.9115    27.3686 1.3431e-01     0.2346      0.560    1482.01   79.86765    7.73500 0.0000e+00
    242.921     6.8594    34.9113    27.3684 1.3431e-01     0.2371      0.568    1482.02   79.86346    7.73457 0.0000e+00
    242.959     6.8590    34.9120    27.3690 1.3431e-01     0.2359      0.579    1482.02   79.86831    7.73507 0.0000e+00
    242.959     6.8598    34.9122    27.3691 1.3431e-01     0.2359      0.586    1482.02   79.86483    7.73458 0.0000e+00
    242.995     6.8598    34.9126    27.3694 1.3431e-01     0.2371      0.579    1482.02   79.86216    7.73431 0.0000e+00
    242.997     6.8604    34.9123    27.3690 1.3431e-01     0.2371      0.564    1482.02   79.85940    7.73394 0.0000e+00
    243.058     6.8609    34.9117    27.3685 1.3431e-01     0.2359      0.557    1482.02   79.85760    7.73370 0.0000e+00
    243.058     6.8611    34.9118    27.3686 1.3431e-01     0.2371      0.564    1482.02   79.85555    7.73348 0.0000e+00
    243.058     6.8611    34.9117    27.3685 1.3431e-01     0.2383      0.568    1482.02   79.85386    7.73331 0.0000e+00
    243.108     6.8612    34.9117    27.3685 1.3431e-01     0.2359      0.601    1482.03   79.85300    7.73321 0.0000e+00
    243.120     6.8612    34.9114    27.3683 1.3431e-01     0.2359      0.846    1482.03   79.85211    7.73313 0.0000e+00
    243.159     6.8611    34.9119    27.3686 1.3431e-01     0.2334      1.015    1482.03   79.85186    7.73311 0.0000e+00
    243.158     6.8611    34.9116    27.3684 1.3431e-01     0.2346      0.945    1482.03   79.85151    7.73309 0.0000e+00
    243.194     6.8607    34.9126    27.3693 1.3431e-01     0.2334      0.813    1482.03   79.78776    7.72693 0.0000e+00
    243.219     6.8612    34.9124    27.3691 1.3431e-01     0.2346      0.714    1482.03   79.84467    7.73236 0.0000e+00
    243.244     6.8615    34.9128    27.3693 1.3431e-01     0.2334      0.652    1482.03   79.78174    7.72619 0.0000e+00
    243.269     6.8622    34.9126    27.3691 1.3431e-01     0.2346      0.612    1482.03   79.83966    7.73169 0.0000e+00
    243.284     6.8625    34.9123    27.3687 1.3431e-01     0.2334      0.586    1482.03   79.84181    7.73187 0.0000e+00
    243.307     6.8628    34.9115    27.3681 1.3431e-01     0.2346      0.568    1482.04   79.84440    7.73210 0.0000e+00
    243.343     6.8624    34.9116    27.3682 1.3431e-01     0.2346      0.557    1482.03   79.78337    7.72627 0.0000e+00
    243.368     6.8619    34.9117    27.3684 1.3431e-01     0.2359      0.557    1482.03   79.77893    7.72591 0.0000e+00
    243.368     6.8617    34.9115    27.3683 1.4652e-01     0.2371      0.560    1482.03   79.77489    7.72557 0.0000e+00
    243.406     6.8611    34.9113    27.3682 1.3431e-01     0.2371      0.560    1482.03   79.77196    7.72541 0.0000e+00
    243.433     6.8603    34.9111    27.3682 1.4652e-01     0.2359      0.557    1482.03   79.76962    7.72533 0.0000e+00
    243.468     6.8594    34.9112    27.3684 1.3431e-01     0.2359      0.549    1482.02   79.76805    7.72534 0.0000e+00
    243.468     6.8587    34.9122    27.3692 1.4652e-01     0.2346      0.553    1482.02   79.76677    7.72528 0.0000e+00
    243.517     6.8585    34.9126    27.3695 1.4652e-01     0.2371      0.568    1482.02   79.76662    7.72527 0.0000e+00
    243.531     6.8589    34.9124    27.3694 1.4652e-01     0.2371      0.568    1482.02   79.76673    7.72524 0.0000e+00
    243.556     6.8582    34.9126    27.3696 1.4652e-01     0.2371      0.564    1482.02   79.76773    7.72543 0.0000e+00
    243.592     6.8571    34.9128    27.3699 1.3431e-01     0.2346      0.557    1482.02   79.76960    7.72580 0.0000e+00
    243.607     6.8563    34.9128    27.3700 1.3431e-01     0.2359      0.553    1482.02   79.77188    7.72617 0.0000e+00
    243.630     6.8560    34.9138    27.3708 1.4652e-01     0.2383      0.553    1482.02   79.77487    7.72647 0.0000e+00
    243.655     6.8563    34.9132    27.3703 1.3431e-01     0.2359      0.564    1482.02   79.77849    7.72679 0.0000e+00
    243.680     6.8573    34.9123    27.3695 1.3431e-01     0.2359      0.590    1482.02   79.77423    7.72625 0.0000e+00
    243.716     6.8584    34.9112    27.3685 1.3431e-01     0.2359      0.593    1482.02   79.77041    7.72574 0.0000e+00
    243.730     6.8585    34.9109    27.3682 1.3431e-01     0.2359      0.586    1482.02   79.77529    7.72621 0.0000e+00
    243.741     6.8584    34.9106    27.3680 1.3431e-01     0.2346      0.575    1482.02   79.78085    7.72678 0.0000e+00
    243.779     6.8582    34.9106    27.3681 1.3431e-01     0.2346      0.571    1482.02   79.78737    7.72744 0.0000e+00
    243.793     6.8574    34.9107    27.3682 1.3431e-01     0.2346      0.575    1482.02   79.79439    7.72826 0.0000e+00
    243.841     6.8566    34.9114    27.3689 1.3431e-01     0.2371      0.582    1482.02   79.79396    7.72832 0.0000e+00
    243.841     6.8561    34.9117    27.3692 1.3431e-01     0.2359      0.579    1482.02   79.79334    7.72834 0.0000e+00
    243.866     6.8559    34.9120    27.3695 1.3431e-01     0.2334      0.571    1482.02   79.79329    7.72836 0.0000e+00
    243.915     6.8560    34.9120    27.3695 1.3431e-01     0.2334      0.564    1482.02   79.79379    7.72838 0.0000e+00
    243.915     6.8562    34.9125    27.3698 1.4652e-01     0.2346      0.553    1482.02   79.80260    7.72919 0.0000e+00
    243.978     6.8564    34.9122    27.3695 1.3431e-01     0.2334      0.542    1482.02   79.80424    7.72931 0.0000e+00
    243.990     6.8573    34.9119    27.3692 1.3431e-01     0.2322      0.542    1482.03   79.80562    7.72931 0.0000e+00
    244.003     6.8576    34.9123    27.3695 1.4652e-01     0.2322      0.546    1482.03   79.80742    7.72941 0.0000e+00
    244.015     6.8582    34.9117    27.3689 1.3431e-01     0.2322      0.557    1482.03   79.80950    7.72953 0.0000e+00
    244.054     6.8582    34.9116    27.3688 1.4652e-01     0.2322      0.557    1482.03   79.81230    7.72981 0.0000e+00
    244.089     6.8582    34.9115    27.3687 1.3431e-01     0.2298      0.553    1482.03   79.81537    7.73010 0.0000e+00
    244.103     6.8582    34.9116    27.3688 1.3431e-01     0.2298      0.549    1482.03   79.81856    7.73041 0.0000e+00
    244.127     6.8584    34.9116    27.3688 1.3431e-01     0.2285      0.549    1482.03   79.82220    7.73073 0.0000e+00
    244.152     6.8587    34.9113    27.3685 1.3431e-01     0.2298      0.549    1482.03   79.82615    7.73107 0.0000e+00
    244.177     6.8583    34.9112    27.3685 1.4652e-01     0.2322      0.549    1482.03   79.83052    7.73157 0.0000e+00
    244.202     6.8579    34.9112    27.3685 1.4652e-01     0.2322      0.549    1482.03   79.83525    7.73211 0.0000e+00
    244.227     6.8570    34.9109    27.3685 1.3431e-01     0.2310      0.549    1482.03   79.84036    7.73278 0.0000e+00
    244.252     6.8565    34.9114    27.3689 1.4652e-01     0.2322      0.557    1482.03   79.84577    7.73337 0.0000e+00
    244.277     6.8564    34.9110    27.3686 1.3431e-01     0.2334      0.568    1482.03   79.85147    7.73395 0.0000e+00
    244.301     6.8565    34.9115    27.3690 1.3431e-01     0.2334      0.586    1482.03   79.85749    7.73450 0.0000e+00
    244.313     6.8565    34.9113    27.3689 1.3431e-01     0.2346      0.593    1482.03   79.86372    7.73511 0.0000e+00
    244.363     6.8560    34.9118    27.3693 1.4652e-01     0.2359      0.579    1482.03   79.87074    7.73585 0.0000e+00
    244.366     6.8560    34.9116    27.3692 1.3431e-01     0.2322      0.571    1482.03   79.87756    7.73653 0.0000e+00
    244.401     6.8559    34.9114    27.3690 1.3431e-01     0.2334      0.571    1482.03   79.87658    7.73646 0.0000e+00
    244.413     6.8557    34.9112    27.3688 1.3431e-01     0.2359      0.568    1482.03   79.88385    7.73720 0.0000e+00
    244.437     6.8553    34.9112    27.3689 1.3431e-01     0.2359      0.568    1482.02   79.88313    7.73720 0.0000e+00
    244.462     6.8551    34.9119    27.3695 1.3431e-01     0.2359      0.575    1482.03   79.89088    7.73795 0.0000e+00
    244.487     6.8553    34.9121    27.3696 1.3431e-01     0.2359      0.575    1482.03   79.89892    7.73868 0.0000e+00
    244.512     6.8559    34.9113    27.3689 1.3431e-01     0.2371      0.582    1482.03   79.90727    7.73944 0.0000e+00
    244.525     6.8557    34.9114    27.3690 1.4652e-01     0.2383      0.586    1482.03   79.90743    7.73948 0.0000e+00
    244.562     6.8560    34.9111    27.3687 1.3431e-01     0.2383      0.586    1482.03   79.97196    7.74569 0.0000e+00
    244.575     6.8560    34.9113    27.3689 1.3431e-01     0.2371      0.579    1482.03   79.91572    7.74024 0.0000e+00
    244.600     6.8560    34.9117    27.3692 1.3431e-01     0.2371      0.579    1482.03   79.97982    7.74642 0.0000e+00
    244.625     6.8563    34.9117    27.3692 1.3431e-01     0.2346      0.579    1482.03   79.98751    7.74711 0.0000e+00
    244.650     6.8566    34.9114    27.3689 1.3431e-01     0.2334      0.579    1482.03   79.93068    7.74156 0.0000e+00
    244.686     6.8564    34.9114    27.3689 1.3431e-01     0.2346      0.575    1482.03   79.99425    7.74776 0.0000e+00
    244.699     6.8566    34.9116    27.3691 1.3431e-01     0.2334      0.568    1482.03   80.00116    7.74838 0.0000e+00
    244.711     6.8570    34.9115    27.3689 1.4652e-01     0.2322      0.564    1482.04   80.00768    7.74896 0.0000e+00
    244.736     6.8573    34.9117    27.3690 1.3431e-01     0.2334      0.560    1482.04   80.01402    7.74950 0.0000e+00
    244.749     6.8577    34.9117    27.3689 1.3431e-01     0.2346      0.557    1482.04   80.01988    7.75000 0.0000e+00
    244.785     6.8577    34.9119    27.3691 1.3431e-01     0.2359      0.557    1482.04   80.02568    7.75054 0.0000e+00
    244.799     6.8582    34.9110    27.3683 1.4652e-01     0.2359      0.553    1482.04   80.03085    7.75100 0.0000e+00
    244.824     6.8581    34.9117    27.3689 1.3431e-01     0.2334      0.546    1482.04   80.03588    7.75148 0.0000e+00
    244.835     6.8585    34.9113    27.3685 1.4652e-01     0.2334      0.546    1482.04   80.10455    7.75808 0.0000e+00
    244.848     6.8585    34.9112    27.3685 1.3431e-01     0.2359      0.546    1482.04   80.11656    7.75923 0.0000e+00
    244.885     6.8584    34.9113    27.3685 1.3431e-01     0.2395      0.553    1482.04   80.12816    7.76038 0.0000e+00
    244.898     6.8581    34.9116    27.3688 1.4652e-01     0.2371      0.564    1482.04   80.13886    7.76146 0.0000e+00
    244.923     6.8582    34.9112    27.3685 1.3431e-01     0.2359      0.568    1482.04   80.14895    7.76242 0.0000e+00
    244.923     6.8583    34.9112    27.3685 1.3431e-01     0.2359      0.571    1482.04   80.15810    7.76329 0.0000e+00
    244.960     6.8584    34.9112    27.3685 1.4652e-01     0.2359      0.571    1482.05   80.16696    7.76414 0.0000e+00
    244.986     6.8582    34.9112    27.3685 1.3431e-01     0.2346      0.568    1482.04   80.17506    7.76496 0.0000e+00
    244.998     6.8576    34.9112    27.3686 1.3431e-01     0.2359      0.560    1482.04   80.18239    7.76578 0.0000e+00
    245.023     6.8571    34.9115    27.3689 1.3431e-01     0.2383      0.557    1482.04   80.18917    7.76651 0.0000e+00
    245.036     6.8571    34.9113    27.3687 1.3431e-01     0.2395      0.557    1482.04   80.19507    7.76709 0.0000e+00
    245.061     6.8576    34.9114    27.3688 1.3431e-01     0.2383      0.557    1482.04   80.26456    7.77373 0.0000e+00
    245.072     6.8579    34.9114    27.3687 1.3431e-01     0.2359      0.560    1482.05   80.21267    7.76865 0.0000e+00
    245.086     6.8584    34.9114    27.3686 1.3431e-01     0.2359      0.571    1482.05   80.21614    7.76890 0.0000e+00
    245.122     6.8583    34.9113    27.3686 1.3431e-01     0.2346      0.597    1482.05   80.21925    7.76921 0.0000e+00
    245.135     6.8585    34.9110    27.3683 1.3431e-01     0.2346      0.619    1482.05   80.22140    7.76940 0.0000e+00
    245.147     6.8587    34.9109    27.3682 1.3431e-01     0.2346      0.619    1482.05   80.28705    7.77573 0.0000e+00
    245.172     6.8585    34.9113    27.3685 1.3431e-01     0.2359      0.608    1482.05   80.29582    7.77659 0.0000e+00
    245.197     6.8589    34.9107    27.3680 1.3431e-01     0.2359      0.601    1482.05   80.23931    7.77109 0.0000e+00
    245.221     6.8587    34.9111    27.3684 1.3431e-01     0.2359      0.601    1482.05   80.23824    7.77099 0.0000e+00
    245.246     6.8584    34.9112    27.3685 1.3431e-01     0.2371      0.590    1482.05   80.23651    7.77088 0.0000e+00
    245.260     6.8582    34.9115    27.3687 1.3431e-01     0.2334      0.582    1482.05   80.29814    7.77686 0.0000e+00
    245.271     6.8583    34.9107    27.3681 1.3431e-01     0.2334      0.571    1482.05   80.23847    7.77110 0.0000e+00
    245.284     6.8574    34.9111    27.3685 1.3431e-01     0.2346      0.590    1482.05   80.23432    7.77084 0.0000e+00
    245.321     6.8568    34.9112    27.3687 1.3431e-01     0.2346      0.623    1482.04   80.29389    7.77672 0.0000e+00
    245.334     6.8565    34.9110    27.3686 1.3431e-01     0.2346      0.652    1482.04   80.23192    7.77079 0.0000e+00
    245.346     6.8562    34.9109    27.3686 1.3431e-01     0.2322      0.663    1482.04   80.28949    7.77642 0.0000e+00
    245.396     6.8560    34.9111    27.3688 1.3431e-01     0.2322      0.659    1482.04   80.29037    7.77653 0.0000e+00
    245.396     6.8555    34.9112    27.3689 1.3431e-01     0.2322      0.652    1482.04   80.28975    7.77654 0.0000e+00
    245.409     6.8552    34.9115    27.3691 1.3431e-01     0.2310      0.630    1482.04   80.28824    7.77645 0.0000e+00
    245.445     6.8547    34.9115    27.3692 1.3431e-01     0.2322      0.608    1482.04   80.28597    7.77631 0.0000e+00
    245.445     6.8547    34.9116    27.3693 1.4652e-01     0.2334      0.590    1482.04   80.28224    7.77595 0.0000e+00
    245.470     6.8546    34.9109    27.3688 1.4652e-01     0.2334      0.571    1482.04   80.27777    7.77557 0.0000e+00
    245.495     6.8544    34.9109    27.3688 1.3431e-01     0.2310      0.568    1482.04   80.27228    7.77507 0.0000e+00
    245.508     6.8543    34.9109    27.3688 1.3431e-01     0.2346      0.564    1482.04   80.26565    7.77445 0.0000e+00
    245.541     6.8545    34.9109    27.3688 1.3431e-01     0.2383      0.568    1482.04   80.25816    7.77368 0.0000e+00
    245.558     6.8541    34.9115    27.3693 1.4652e-01     0.2371      0.571    1482.04   80.25806    7.77372 0.0000e+00
    245.558     6.8544    34.9114    27.3692 1.3431e-01     0.2346      0.575    1482.04   80.24851    7.77274 0.0000e+00
    245.594     6.8544    34.9117    27.3694 1.3431e-01     0.2334      0.575    1482.04   80.24685    7.77256 0.0000e+00
    245.619     6.8543    34.9114    27.3692 1.3431e-01     0.2371      0.579    1482.04   80.24441    7.77236 0.0000e+00
    245.633     6.8541    34.9115    27.3693 1.3431e-01     0.2383      0.582    1482.04   80.23271    7.77127 0.0000e+00
    245.657     6.8539    34.9113    27.3692 1.4652e-01     0.2383      0.575    1482.04   80.22857    7.77090 0.0000e+00
    245.657     6.8538    34.9114    27.3693 1.3431e-01     0.2395      0.564    1482.04   80.22350    7.77043 0.0000e+00
    245.694     6.8537    34.9109    27.3689 1.3431e-01     0.2395      0.560    1482.04   80.21812    7.76995 0.0000e+00
    245.707     6.8536    34.9110    27.3690 1.3431e-01     0.2407      0.557    1482.04   80.21183    7.76935 0.0000e+00
    245.732     6.8530    34.9113    27.3693 1.4652e-01     0.2383      0.549    1482.04   80.20504    7.76879 0.0000e+00
    245.757     6.8530    34.9108    27.3689 1.3431e-01     0.2359      0.549    1482.04   80.19749    7.76808 0.0000e+00
    245.769     6.8526    34.9109    27.3690 1.3431e-01     0.2371      0.553    1482.04   80.18918    7.76734 0.0000e+00
    245.793     6.8526    34.9107    27.3689 1.3431e-01     0.2371      0.549    1482.04   80.18026    7.76648 0.0000e+00
    245.818     6.8525    34.9109    27.3690 1.3431e-01     0.2359      0.553    1482.04   80.17919    7.76639 0.0000e+00
    245.865     6.8523    34.9110    27.3692 1.4652e-01     0.2346      0.557    1482.04   80.17799    7.76630 0.0000e+00
    245.868     6.8526    34.9108    27.3689 1.4652e-01     0.2346      0.553    1482.04   80.17596    7.76607 0.0000e+00
    245.868     6.8530    34.9108    27.3689 1.4652e-01     0.2371      0.553    1482.04   80.23774    7.77198 0.0000e+00
    245.906     6.8532    34.9111    27.3691 1.4652e-01     0.2346      0.553    1482.04   80.24322    7.77247 0.0000e+00
    245.943     6.8533    34.9114    27.3693 1.3431e-01     0.2334      0.553    1482.04   80.24799    7.77289 0.0000e+00
    245.956     6.8534    34.9118    27.3697 1.3431e-01     0.2346      0.553    1482.04   80.25186    7.77323 0.0000e+00
    245.981     6.8541    34.9115    27.3693 1.4652e-01     0.2359      0.549    1482.05   80.25509    7.77343 0.0000e+00
    246.006     6.8544    34.9113    27.3691 1.3431e-01     0.2359      0.557    1482.05   80.25769    7.77363 0.0000e+00
    246.030     6.8546    34.9116    27.3693 1.3431e-01     0.2322      0.601    1482.05   80.25963    7.77378 0.0000e+00
    246.055     6.8546    34.9113    27.3691 1.3431e-01     0.2298      0.678    1482.05   80.26091    7.77392 0.0000e+00
    246.088     6.8545    34.9116    27.3693 1.4652e-01     0.2310      0.740    1482.05   80.27009    7.77480 0.0000e+00
    246.105     6.8546    34.9115    27.3692 1.4652e-01     0.2334      0.722    1482.05   80.27026    7.77481 0.0000e+00
    246.130     6.8549    34.9109    27.3687 1.3431e-01     0.2346      0.692    1482.05   80.26981    7.77475 0.0000e+00
    246.155     6.8546    34.9110    27.3689 1.4652e-01     0.2359      0.652    1482.05   80.26875    7.77469 0.0000e+00
    246.191     6.8545    34.9111    27.3689 1.3431e-01     0.2346      0.619    1482.05   80.26710    7.77454 0.0000e+00
    246.191     6.8547    34.9111    27.3689 1.3431e-01     0.2346      0.593    1482.05   80.20865    7.76884 0.0000e+00
    246.229     6.8544    34.9115    27.3693 1.4652e-01     0.2346      0.579    1482.05   80.27091    7.77490 0.0000e+00
    246.266     6.8546    34.9113    27.3691 1.3431e-01     0.2346      0.568    1482.05   80.20402    7.76840 0.0000e+00
    246.263     6.8540    34.9114    27.3693 1.4652e-01     0.2346      0.579    1482.05   80.19251    7.76739 0.0000e+00
