      DepSM      T090C      Sal00  Sigma-t00       FlSP    WetStar SeaTurbMtr       SvCM   Sbeox0PS Sbeox0Mg/L       Flag
     46.089     7.0901    33.8579    26.5067 3.2967e-01     0.1077      0.462    1478.34   81.78664    7.93384 0.0000e+00
     46.124     7.0922    33.8619    26.5096 2.9304e-01     0.1052      0.458    1478.35   81.81664    7.93615 0.0000e+00
     46.141     7.0944    33.8638    26.5108 3.0525e-01     0.1052      0.458    1478.36   81.83825    7.93775 0.0000e+00
     46.160     7.0949    33.8639    26.5108 4.0293e-01     0.1028      0.454    1478.36   81.85160    7.93895 0.0000e+00
     46.196     7.0938    33.8613    26.5089 4.2735e-01     0.1016      0.458    1478.36   81.88007    7.94205 0.0000e+00
     46.213     7.0886    33.8596    26.5083 3.7851e-01     0.1028      0.462    1478.34   81.90065    7.94508 0.0000e+00
     46.232     7.0807    33.8604    26.5100 3.5409e-01     0.1003      0.465    1478.31   81.97518    7.95371 0.0000e+00
     46.257     7.0724    33.8618    26.5122 3.4188e-01     0.0991      0.484    1478.28   81.99404    7.95699 0.0000e+00
     46.297     7.0638    33.8610    26.5128 3.0525e-01     0.1016      0.495    1478.24   82.01971    7.96107 0.0000e+00
     46.305     7.0505    33.8557    26.5105 2.6862e-01     0.1052      0.498    1478.18   82.05259    7.96699 0.0000e+00
     46.330     7.0298    33.8575    26.5147 2.5641e-01     0.1052      0.495    1478.11   82.07807    7.97314 0.0000e+00
     46.346     7.0221    33.8625    26.5197 2.5641e-01     0.1028      0.484    1478.08   82.09306    7.97574 0.0000e+00
     46.377     7.0191    33.8661    26.5229 2.4420e-01     0.1028      0.476    1478.08   82.16849    7.98344 0.0000e+00
     46.390     7.0138    33.8653    26.5230 2.3199e-01     0.1028      0.476    1478.06   82.18792    7.98634 0.0000e+00
     46.418     7.0007    33.8644    26.5242 2.4420e-01     0.1052      0.491    1478.00   82.19113    7.98909 0.0000e+00
     46.438     6.9840    33.8637    26.5259 5.3724e-01     0.1040      0.495    1477.94   82.20042    7.99311 0.0000e+00
     46.451     6.9682    33.8649    26.5290 6.7155e-01     0.1040      0.484    1477.88   82.21555    7.99741 0.0000e+00
     46.490     6.9539    33.8679    26.5333 5.9829e-01     0.1016      0.469    1477.83   82.22919    8.00120 0.0000e+00
     46.498     6.9428    33.8710    26.5372 4.6398e-01     0.1040      0.465    1477.79   82.24054    8.00418 0.0000e+00
     46.522     6.9299    33.8749    26.5421 5.0061e-01     0.1052      0.462    1477.74   82.25072    8.00734 0.0000e+00
     46.550     6.9181    33.8804    26.5479 8.1807e-01     0.1028      0.458    1477.71   82.25922    8.01005 0.0000e+00
     46.558     6.9124    33.8868    26.5538 7.6923e-01     0.1028      0.454    1477.69   82.26514    8.01134 0.0000e+00
     46.607     6.9097    33.8883    26.5554 5.7387e-01     0.1064      0.454    1477.68   82.26951    8.01219 0.0000e+00
     46.599     6.9023    33.8904    26.5580 4.1514e-01     0.1077      0.451    1477.66   82.27231    8.01371 0.0000e+00
     46.632     6.8972    33.8937    26.5613 5.4945e-01     0.1077      0.454    1477.64   82.26572    8.01383 0.0000e+00
     46.654     6.8939    33.8991    26.5660 6.2271e-01     0.1077      0.454    1477.64   82.25689    8.01330 0.0000e+00
     46.671     6.8912    33.9072    26.5728 6.1050e-01     0.1028      0.454    1477.64   82.25393    8.01308 0.0000e+00
     46.692     6.8905    33.9145    26.5786 5.6166e-01     0.1028      0.454    1477.64   82.24916    8.01235 0.0000e+00
     46.720     6.8920    33.9158    26.5794 4.6398e-01     0.1052      0.454    1477.65   82.24260    8.01137 0.0000e+00
     46.739     6.8920    33.9187    26.5817 4.0293e-01     0.1052      0.451    1477.66   82.23457    8.01044 0.0000e+00
     46.764     6.8913    33.9255    26.5872 3.5409e-01     0.1028      0.447    1477.66   82.22508    8.00928 0.0000e+00
     46.780     6.8920    33.9318    26.5920 3.0525e-01     0.1028      0.443    1477.67   82.21375    8.00772 0.0000e+00
     46.800     6.8917    33.9351    26.5947 2.5641e-01     0.1040      0.440    1477.68   82.20892    8.00713 0.0000e+00
     46.824     6.8893    33.9366    26.5961 2.3199e-01     0.1052      0.443    1477.67   82.13304    8.00011 0.0000e+00
     46.840     6.8858    33.9370    26.5970 2.1978e-01     0.1052      0.443    1477.66   82.11050    7.99853 0.0000e+00
     46.873     6.8783    33.9415    26.6016 2.0757e-01     0.1016      0.447    1477.63   82.14952    8.00347 0.0000e+00
     46.889     6.8691    33.9476    26.6076 2.0757e-01     0.1016      0.447    1477.61   82.13244    8.00318 0.0000e+00
     46.909     6.8606    33.9516    26.6119 2.4420e-01     0.1016      0.458    1477.58   82.12165    8.00347 0.0000e+00
     46.933     6.8544    33.9529    26.6138 2.6862e-01     0.1016      0.516    1477.56   82.11729    8.00412 0.0000e+00
     46.948     6.8509    33.9534    26.6146 3.6630e-01     0.1016      0.656    1477.54   82.09563    8.00263 0.0000e+00
     46.981     6.8487    33.9519    26.6137 3.6630e-01     0.1040      0.766    1477.53   82.08035    8.00162 0.0000e+00
     46.994     6.8425    33.9527    26.6152 3.2967e-01     0.1028      0.736    1477.51   82.07205    8.00192 0.0000e+00
     47.021     6.8382    33.9536    26.6165 2.8083e-01     0.1052      0.656    1477.49   82.05474    8.00098 0.0000e+00
     47.041     6.8343    33.9538    26.6172 2.5641e-01     0.1040      0.586    1477.48   81.98178    7.99456 0.0000e+00
     47.082     6.8287    33.9560    26.6197 2.9304e-01     0.1016      0.538    1477.46   81.95521    7.99289 0.0000e+00
     47.101     6.8210    33.9635    26.6266 4.1514e-01     0.0979      0.516    1477.44   81.99785    7.99806 0.0000e+00
     47.126     6.8174    33.9713    26.6332 4.3956e-01     0.1003      0.498    1477.44   81.98454    7.99703 0.0000e+00
     47.142     6.8195    33.9706    26.6324 3.6630e-01     0.1003      0.484    1477.45   81.90729    7.98915 0.0000e+00
     47.175     6.8171    33.9713    26.6333 2.9304e-01     0.1003      0.476    1477.44   81.94688    7.99341 0.0000e+00
     47.202     6.8150    33.9747    26.6362 2.8083e-01     0.1003      0.476    1477.43   81.93882    7.99283 0.0000e+00
     47.222     6.8151    33.9780    26.6388 2.9304e-01     0.1016      0.473    1477.44   81.86757    7.98568 0.0000e+00
     47.250     6.8178    33.9788    26.6391 3.5409e-01     0.1016      0.469    1477.45   81.85034    7.98346 0.0000e+00
     47.282     6.8201    33.9803    26.6399 3.6630e-01     0.1016      0.476    1477.46   81.83291    7.98127 0.0000e+00
     47.307     6.8202    33.9835    26.6425 3.2967e-01     0.1016      0.487    1477.47   81.87752    7.98542 0.0000e+00
     47.323     6.8180    33.9882    26.6464 4.0293e-01     0.1016      0.480    1477.46   81.86712    7.98458 0.0000e+00
     47.378     6.8167    33.9909    26.6488 6.8376e-01     0.0991      0.473    1477.46   81.86435    7.98440 0.0000e+00
     47.370     6.8154    33.9934    26.6509 9.1575e-01     0.0991      0.469    1477.46   81.86059    7.98413 0.0000e+00
     47.416     6.8143    33.9957    26.6529 1.0501e+00     0.0979      0.469    1477.46   81.85706    7.98387 0.0000e+00
     47.444     6.8134    33.9984    26.6552 8.5470e-01     0.0967      0.465    1477.46   81.85300    7.98350 0.0000e+00
     47.463     6.8145    33.9991    26.6556 6.9597e-01     0.0954      0.462    1477.47   81.84830    7.98280 0.0000e+00
     47.499     6.8153    33.9998    26.6560 5.9829e-01     0.0942      0.462    1477.47   81.84350    7.98216 0.0000e+00
     47.540     6.8144    34.0025    26.6583 5.0061e-01     0.0942      0.458    1477.47   81.84658    7.98248 0.0000e+00
     47.561     6.8131    34.0049    26.6603 4.1514e-01     0.0954      0.458    1477.47   81.84950    7.98288 0.0000e+00
     47.589     6.8115    34.0067    26.6619 3.2967e-01     0.0967      0.458    1477.47   81.85253    7.98338 0.0000e+00
     47.608     6.8104    34.0082    26.6633 3.0525e-01     0.0954      0.458    1477.46   81.85541    7.98378 0.0000e+00
     47.636     6.8091    34.0104    26.6652 3.0525e-01     0.0954      0.458    1477.46   81.85841    7.98419 0.0000e+00
     47.669     6.8083    34.0127    26.6671 2.6862e-01     0.0967      0.454    1477.46   81.86139    7.98451 0.0000e+00
     47.708     6.8077    34.0145    26.6686 2.4420e-01     0.0967      0.458    1477.46   81.80221    7.97875 0.0000e+00
     47.729     6.8062    34.0175    26.6712 2.8083e-01     0.0991      0.487    1477.46   81.79783    7.97845 0.0000e+00
     47.732     6.8045    34.0199    26.6733 3.1746e-01     0.0979      0.505    1477.46   81.79360    7.97822 0.0000e+00
     47.789     6.8031    34.0225    26.6755 2.9304e-01     0.0967      0.509    1477.46   81.79022    7.97801 0.0000e+00
     47.806     6.8023    34.0245    26.6772 2.6862e-01     0.0954      0.502    1477.46   81.78665    7.97769 0.0000e+00
     47.850     6.8021    34.0268    26.6791 2.4420e-01     0.0942      0.495    1477.46   81.78364    7.97732 0.0000e+00
     47.863     6.8015    34.0298    26.6815 2.3199e-01     0.0930      0.487    1477.46   81.78065    7.97698 0.0000e+00
     47.877     6.8004    34.0328    26.6840 2.3199e-01     0.0930      0.480    1477.46   81.77807    7.97678 0.0000e+00
     47.934     6.7993    34.0351    26.6860 2.1978e-01     0.0942      0.469    1477.46   81.77624    7.97668 0.0000e+00
     47.938     6.7975    34.0376    26.6882 2.0757e-01     0.0942      0.458    1477.46   81.77425    7.97668 0.0000e+00
     47.970     6.7962    34.0393    26.6896 2.4420e-01     0.0942      0.454    1477.45   81.77282    7.97669 0.0000e+00
     47.998     6.7956    34.0400    26.6903 2.6862e-01     0.0930      0.454    1477.45   81.77159    7.97664 0.0000e+00
     48.031     6.7948    34.0418    26.6918 2.8083e-01     0.0954      0.458    1477.45   81.77075    7.97661 0.0000e+00
     48.047     6.7951    34.0420    26.6920 3.2967e-01     0.0967      0.462    1477.45   81.76994    7.97647 0.0000e+00
     48.080     6.7950    34.0431    26.6928 3.0525e-01     0.0979      0.465    1477.46   81.76966    7.97641 0.0000e+00
     48.083     6.7950    34.0444    26.6939 2.6862e-01     0.0954      0.469    1477.46   81.76140    7.97554 0.0000e+00
     48.140     6.7950    34.0462    26.6953 2.1978e-01     0.0930      0.465    1477.46   81.75371    7.97469 0.0000e+00
     48.143     6.7953    34.0477    26.6964 2.1978e-01     0.0918      0.462    1477.46   81.75340    7.97453 0.0000e+00
     48.176     6.7951    34.0485    26.6971 1.9536e-01     0.0918      0.462    1477.46   81.75376    7.97455 0.0000e+00
     48.204     6.7954    34.0496    26.6979 2.3199e-01     0.0942      0.465    1477.47   81.75434    7.97449 0.0000e+00
     48.225     6.7961    34.0519    26.6996 6.5934e-01     0.0942      0.465    1477.47   81.75512    7.97433 0.0000e+00
     48.239     6.7974    34.0535    26.7007 7.3260e-01     0.0930      0.462    1477.48   81.75609    7.97410 0.0000e+00
     48.264     6.7987    34.0545    26.7013 5.7387e-01     0.0918      0.454    1477.49   81.75748    7.97394 0.0000e+00
     48.285     6.7992    34.0549    26.7015 4.1514e-01     0.0906      0.451    1477.49   81.75924    7.97399 0.0000e+00
     48.311     6.7999    34.0554    26.7019 3.2967e-01     0.0906      0.454    1477.49   81.76135    7.97405 0.0000e+00
     48.345     6.7997    34.0554    26.7019 3.1746e-01     0.0918      0.462    1477.49   81.75599    7.97355 0.0000e+00
     48.349     6.7981    34.0563    26.7029 3.2967e-01     0.0918      0.465    1477.49   81.75047    7.97326 0.0000e+00
     48.381     6.7977    34.0563    26.7029 3.1746e-01     0.0906      0.469    1477.49   81.75309    7.97360 0.0000e+00
     48.385     6.7974    34.0565    26.7031 3.1746e-01     0.0881      0.465    1477.49   81.75572    7.97390 0.0000e+00
     48.429     6.7970    34.0564    26.7030 3.2967e-01     0.0893      0.469    1477.49   81.81334    7.97959 0.0000e+00
     48.445     6.7967    34.0565    26.7032 3.2967e-01     0.0893      0.469    1477.49   81.76153    7.97459 0.0000e+00
     48.466     6.7964    34.0565    26.7032 3.1746e-01     0.0893      0.465    1477.48   81.82689    7.98103 0.0000e+00
     48.481     6.7958    34.0565    26.7033 4.6398e-01     0.0906      0.465    1477.48   81.82967    7.98141 0.0000e+00
     48.502     6.7948    34.0568    26.7037 6.4713e-01     0.0881      0.462    1477.48   81.83224    7.98182 0.0000e+00
     48.530     6.7948    34.0561    26.7031 6.1050e-01     0.0881      0.462    1477.48   81.83444    7.98207 0.0000e+00
     48.538     6.7943    34.0564    26.7034 4.8840e-01     0.0906      0.462    1477.48   81.84415    7.98309 0.0000e+00
     48.566     6.7923    34.0597    26.7063 4.2735e-01     0.0906      0.458    1477.47   81.79203    7.97822 0.0000e+00
     48.588     6.7921    34.0644    26.7100 3.9072e-01     0.0918      0.458    1477.48   81.79452    7.97824 0.0000e+00
     48.611     6.7948    34.0698    26.7139 3.9072e-01     0.0906      0.458    1477.50   81.79701    7.97770 0.0000e+00
     48.613     6.7982    34.0703    26.7138 4.3956e-01     0.0893      0.458    1477.51   81.79951    7.97731 0.0000e+00
     48.634     6.7989    34.0686    26.7124 4.8840e-01     0.0918      0.465    1477.51   81.80284    7.97758 0.0000e+00
     48.662     6.7985    34.0676    26.7117 6.4713e-01     0.0893      0.469    1477.51   81.86892    7.98416 0.0000e+00
     48.683     6.7981    34.0697    26.7134 7.3260e-01     0.0881      0.476    1477.51   81.88035    7.98523 0.0000e+00
     48.698     6.8010    34.0734    26.7160 5.8608e-01     0.0857      0.473    1477.53   81.89134    7.98557 0.0000e+00
     48.722     6.8041    34.0764    26.7179 4.2735e-01     0.0881      0.469    1477.54   81.84018    7.97986 0.0000e+00
     48.743     6.8075    34.0757    26.7169 3.2967e-01     0.0893      0.473    1477.56   81.90606    7.98570 0.0000e+00
     48.769     6.8111    34.0756    26.7163 2.5641e-01     0.0893      0.469    1477.57   81.91739    7.98614 0.0000e+00
     48.779     6.8147    34.0764    26.7164 2.3199e-01     0.0918      0.462    1477.59   81.92856    7.98654 0.0000e+00
     48.818     6.8183    34.0770    26.7164 2.4420e-01     0.0942      0.458    1477.60   81.94001    7.98694 0.0000e+00
     48.828     6.8220    34.0759    26.7151 2.1978e-01     0.0954      0.462    1477.61   81.94319    7.98664 0.0000e+00
     48.843     6.8236    34.0732    26.7127 2.0757e-01     0.0954      0.484    1477.62   81.94635    7.98680 0.0000e+00
     48.867     6.8249    34.0725    26.7120 1.9536e-01     0.0942      0.538    1477.62   81.94933    7.98689 0.0000e+00
     48.900     6.8263    34.0740    26.7130 1.8315e-01     0.0942      0.586    1477.63   81.95205    7.98681 0.0000e+00
     48.915     6.8279    34.0770    26.7151 1.8315e-01     0.0942      0.593    1477.64   81.95426    7.98658 0.0000e+00
     48.924     6.8291    34.0803    26.7175 1.7094e-01     0.0942      0.626    1477.65   81.95612    7.98636 0.0000e+00
     48.964     6.8308    34.0802    26.7172 1.7094e-01     0.0942      0.659    1477.66   81.95793    7.98623 0.0000e+00
     48.985     6.8318    34.0809    26.7177 1.5873e-01     0.0954      0.630    1477.66   81.89710    7.98008 0.0000e+00
     48.999     6.8342    34.0829    26.7189 1.7094e-01     0.0942      0.579    1477.67   81.95282    7.98496 0.0000e+00
     49.035     6.8369    34.0856    26.7207 1.7094e-01     0.0930      0.549    1477.69   81.95384    7.98443 0.0000e+00
     49.056     6.8383    34.0874    26.7219 2.0757e-01     0.0942      0.557    1477.70   81.95453    7.98414 0.0000e+00
     49.060     6.8396    34.0862    26.7208 2.1978e-01     0.0930      0.531    1477.70   81.95473    7.98399 0.0000e+00
     49.105     6.8398    34.0873    26.7217 2.0757e-01     0.0918      0.502    1477.70   81.95520    7.98394 0.0000e+00
     49.131     6.8403    34.0904    26.7240 1.9536e-01     0.0906      0.480    1477.71   81.95510    7.98368 0.0000e+00
     49.145     6.8417    34.0944    26.7269 2.3199e-01     0.0906      0.469    1477.72   81.95444    7.98314 0.0000e+00
     49.179     6.8430    34.0969    26.7288 3.6630e-01     0.0893      0.465    1477.73   81.95370    7.98270 0.0000e+00
     49.205     6.8444    34.0983    26.7297 5.1282e-01     0.0906      0.476    1477.74   81.95253    7.98226 0.0000e+00
     49.216     6.8468    34.1023    26.7325 5.6166e-01     0.0906      0.476    1477.75   81.95078    7.98143 0.0000e+00
     49.251     6.8501    34.1070    26.7358 4.8840e-01     0.0930      0.465    1477.77   81.94885    7.98039 0.0000e+00
     49.290     6.8520    34.1085    26.7367 4.0293e-01     0.0930      0.462    1477.78   81.94681    7.97976 0.0000e+00
     49.311     6.8524    34.1081    26.7363 3.2967e-01     0.0906      0.480    1477.78   81.94444    7.97948 0.0000e+00
     49.326     6.8533    34.1104    26.7380 3.4188e-01     0.0906      0.498    1477.79   81.94164    7.97893 0.0000e+00
     49.361     6.8552    34.1158    26.7420 3.4188e-01     0.0906      0.498    1477.80   81.93862    7.97800 0.0000e+00
     49.371     6.8604    34.1234    26.7473 3.5409e-01     0.0918      0.491    1477.83   81.93461    7.97625 0.0000e+00
     49.410     6.8670    34.1303    26.7518 4.2735e-01     0.0918      0.476    1477.87   81.93045    7.97428 0.0000e+00
     49.422     6.8727    34.1338    26.7538 4.0293e-01     0.0906      0.465    1477.89   81.86357    7.96653 0.0000e+00
     49.481     6.8769    34.1334    26.7529 3.7851e-01     0.0893      0.458    1477.91   81.85196    7.96467 0.0000e+00
     49.482     6.8770    34.1331    26.7526 4.2735e-01     0.0881      0.454    1477.91   81.84020    7.96352 0.0000e+00
     49.516     6.8775    34.1331    26.7526 3.9072e-01     0.0869      0.451    1477.91   81.82875    7.96232 0.0000e+00
     49.542     6.8781    34.1340    26.7532 3.4188e-01     0.0881      0.447    1477.92   81.82514    7.96180 0.0000e+00
     49.578     6.8790    34.1354    26.7542 3.2967e-01     0.0869      0.451    1477.92   81.81398    7.96048 0.0000e+00
     49.601     6.8797    34.1360    26.7546 2.9304e-01     0.0869      0.451    1477.93   81.81065    7.95999 0.0000e+00
     49.627     6.8802    34.1368    26.7551 3.1746e-01     0.0869      0.451    1477.93   81.74549    7.95353 0.0000e+00
     49.639     6.8803    34.1393    26.7571 3.6630e-01     0.0845      0.451    1477.93   81.79763    7.95844 0.0000e+00
     49.673     6.8807    34.1433    26.7602 3.2967e-01     0.0808      0.447    1477.94   81.79573    7.95798 0.0000e+00
     49.699     6.8805    34.1459    26.7623 2.6862e-01     0.0808      0.451    1477.94   81.79411    7.95772 0.0000e+00
     49.724     6.8807    34.1465    26.7627 2.3199e-01     0.0808      0.458    1477.95   81.78482    7.95675 0.0000e+00
     49.745     6.8809    34.1473    26.7633 2.3199e-01     0.0845      0.469    1477.95   81.77548    7.95576 0.0000e+00
     49.772     6.8810    34.1484    26.7642 2.4420e-01     0.0857      0.487    1477.95   81.76624    7.95479 0.0000e+00
     49.795     6.8814    34.1500    26.7654 3.1746e-01     0.0845      0.480    1477.95   81.75689    7.95371 0.0000e+00
     49.807     6.8827    34.1526    26.7673 3.6630e-01     0.0832      0.469    1477.96   81.74734    7.95241 0.0000e+00
     49.856     6.8842    34.1541    26.7682 3.1746e-01     0.0832      0.462    1477.97   81.74611    7.95195 0.0000e+00
     49.880     6.8867    34.1581    26.7711 3.2967e-01     0.0845      0.458    1477.99   81.74482    7.95115 0.0000e+00
     49.890     6.8904    34.1633    26.7746 3.6630e-01     0.0869      0.458    1478.01   81.74357    7.95009 0.0000e+00
     49.929     6.8939    34.1654    26.7758 3.1746e-01     0.0869      0.454    1478.02   81.73503    7.94850 0.0000e+00
     49.929     6.8955    34.1646    26.7749 2.5641e-01     0.0881      0.454    1478.03   81.73422    7.94818 0.0000e+00
     49.976     6.8958    34.1635    26.7741 2.3199e-01     0.0857      0.462    1478.03   81.67218    7.94215 0.0000e+00
     49.988     6.8958    34.1635    26.7741 2.1978e-01     0.0832      0.462    1478.03   81.72719    7.94750 0.0000e+00
     50.014     6.8956    34.1645    26.7749 2.4420e-01     0.0820      0.465    1478.03   81.72812    7.94756 0.0000e+00
     50.037     6.8955    34.1653    26.7755 2.5641e-01     0.0820      0.465    1478.03   81.72933    7.94767 0.0000e+00
     50.060     6.8952    34.1656    26.7758 2.6862e-01     0.0832      0.462    1478.03   81.73087    7.94786 0.0000e+00
     50.074     6.8941    34.1659    26.7762 2.5641e-01     0.0820      0.462    1478.03   81.73274    7.94823 0.0000e+00
     50.121     6.8923    34.1671    26.7774 2.3199e-01     0.0820      0.465    1478.02   81.73534    7.94874 0.0000e+00
     50.120     6.8905    34.1684    26.7786 2.4420e-01     0.0820      0.465    1478.02   81.73773    7.94923 0.0000e+00
     50.157     6.8896    34.1696    26.7797 2.5641e-01     0.0820      0.465    1478.02   81.74077    7.94963 0.0000e+00
     50.182     6.8888    34.1710    26.7809 5.6166e-01     0.0832      0.465    1478.02   81.68178    7.94397 0.0000e+00
     50.206     6.8880    34.1713    26.7813 8.3028e-01     0.0845      0.465    1478.01   81.73225    7.94900 0.0000e+00
     50.216     6.8862    34.1706    26.7810 7.2039e-01     0.0869      0.465    1478.01   81.67384    7.94368 0.0000e+00
     50.242     6.8805    34.1702    26.7814 5.0061e-01     0.0869      0.462    1477.98   81.73344    7.95054 0.0000e+00
     50.267     6.8730    34.1692    26.7816 3.5409e-01     0.0869      0.462    1477.95   81.73897    7.95251 0.0000e+00
     50.289     6.8660    34.1698    26.7831 2.9304e-01     0.0893      0.462    1477.93   81.74474    7.95431 0.0000e+00
     50.316     6.8608    34.1705    26.7843 2.4420e-01     0.0906      0.462    1477.91   81.68846    7.94976 0.0000e+00
     50.338     6.8539    34.1706    26.7853 2.3199e-01     0.0918      0.462    1477.88   81.74976    7.95697 0.0000e+00
     50.363     6.8463    34.1720    26.7875 2.6862e-01     0.0893      0.469    1477.86   81.75691    7.95899 0.0000e+00
     50.386     6.8409    34.1748    26.7905 3.1746e-01     0.0881      0.469    1477.84   81.76412    7.96053 0.0000e+00
     50.399     6.8404    34.1759    26.7914 2.8083e-01     0.0857      0.473    1477.84   81.77099    7.96123 0.0000e+00
     50.436     6.8412    34.1758    26.7912 2.8083e-01     0.0820      0.473    1477.84   81.77831    7.96181 0.0000e+00
     50.459     6.8407    34.1753    26.7908 3.2967e-01     0.0832      0.473    1477.84   81.78593    7.96266 0.0000e+00
     50.457     6.8398    34.1744    26.7902 3.6630e-01     0.0832      0.473    1477.83   81.79367    7.96364 0.0000e+00
     50.497     6.8374    34.1742    26.7904 4.2735e-01     0.0796      0.469    1477.83   81.80231    7.96493 0.0000e+00
     50.532     6.8341    34.1742    26.7909 4.5177e-01     0.0784      0.469    1477.81   81.87358    7.97247 0.0000e+00
     50.532     6.8305    34.1753    26.7922 4.3956e-01     0.0759      0.484    1477.80   81.88992    7.97466 0.0000e+00
     50.578     6.8291    34.1762    26.7931 3.9072e-01     0.0771      0.495    1477.80   81.90649    7.97648 0.0000e+00
     50.593     6.8279    34.1766    26.7937 3.1746e-01     0.0784      0.491    1477.79   81.92273    7.97827 0.0000e+00
     50.617     6.8268    34.1769    26.7940 2.5641e-01     0.0796      0.484    1477.79   81.99332    7.98533 0.0000e+00
     50.640     6.8261    34.1774    26.7945 2.1978e-01     0.0820      0.480    1477.79   81.94639    7.98085 0.0000e+00
     50.652     6.8249    34.1784    26.7955 1.9536e-01     0.0820      0.473    1477.78   81.95367    7.98174 0.0000e+00
     50.700     6.8248    34.1792    26.7961 2.0757e-01     0.0832      0.465    1477.79   81.96090    7.98242 0.0000e+00
     50.714     6.8255    34.1795    26.7962 1.9536e-01     0.0820      0.462    1477.79   82.02956    7.98896 0.0000e+00
     50.749     6.8250    34.1799    26.7966 1.8315e-01     0.0820      0.458    1477.79   82.04339    7.99037 0.0000e+00
     50.772     6.8244    34.1815    26.7979 1.8315e-01     0.0808      0.454    1477.79   82.05645    7.99168 0.0000e+00
     50.785     6.8256    34.1808    26.7972 1.8315e-01     0.0832      0.469    1477.79   82.06059    7.99189 0.0000e+00
     50.821     6.8255    34.1805    26.7970 2.3199e-01     0.0820      0.484    1477.79   82.07215    7.99306 0.0000e+00
     50.846     6.8248    34.1813    26.7977 2.5641e-01     0.0832      0.495    1477.79   82.14525    8.00027 0.0000e+00
     50.859     6.8243    34.1831    26.7992 2.4420e-01     0.0796      0.498    1477.79   82.10042    7.99588 0.0000e+00
     50.893     6.8253    34.1838    26.7997 2.3199e-01     0.0796      0.491    1477.80   82.10959    7.99656 0.0000e+00
     50.930     6.8259    34.1857    26.8011 2.5641e-01     0.0796      0.487    1477.80   82.18045    8.00326 0.0000e+00
     50.942     6.8267    34.1882    26.8029 3.1746e-01     0.0796      0.487    1477.81   82.19545    8.00443 0.0000e+00
     50.979     6.8269    34.1907    26.8049 3.0525e-01     0.0808      0.480    1477.81   82.20986    8.00567 0.0000e+00
     51.002     6.8274    34.1904    26.8046 2.5641e-01     0.0820      0.476    1477.82   82.22310    8.00687 0.0000e+00
     51.027     6.8276    34.1904    26.8046 2.1978e-01     0.0820      0.476    1477.82   82.23546    8.00806 0.0000e+00
     51.051     6.8274    34.1902    26.8044 1.9536e-01     0.0832      0.476    1477.82   82.24690    8.00921 0.0000e+00
     51.076     6.8273    34.1909    26.8049 1.8315e-01     0.0808      0.476    1477.82   82.31961    8.01628 0.0000e+00
     51.100     6.8277    34.1909    26.8049 1.7094e-01     0.0808      0.476    1477.82   82.27416    8.01177 0.0000e+00
     51.134     6.8280    34.1907    26.8047 1.9536e-01     0.0832      0.476    1477.82   82.28246    8.01253 0.0000e+00
     51.160     6.8276    34.1906    26.8047 2.0757e-01     0.0808      0.484    1477.82   82.34408    8.01862 0.0000e+00
     51.183     6.8263    34.1909    26.8051 2.4420e-01     0.0784      0.487    1477.81   82.35756    8.02015 0.0000e+00
     51.208     6.8258    34.1914    26.8056 2.6862e-01     0.0759      0.487    1477.81   82.36969    8.02140 0.0000e+00
     51.244     6.8251    34.1917    26.8059 2.4420e-01     0.0784      0.484    1477.81   82.38068    8.02259 0.0000e+00
     51.257     6.8234    34.1914    26.8059 2.1978e-01     0.0796      0.487    1477.81   82.39028    8.02384 0.0000e+00
     51.291     6.8210    34.1911    26.8060 2.6862e-01     0.0820      0.480    1477.80   82.39894    8.02514 0.0000e+00
     51.328     6.8186    34.1907    26.8060 3.0525e-01     0.0820      0.469    1477.79   82.40635    8.02633 0.0000e+00
     51.342     6.8156    34.1907    26.8064 2.6862e-01     0.0808      0.462    1477.78   82.47455    8.03353 0.0000e+00
     51.364     6.8134    34.1916    26.8074 2.3199e-01     0.0808      0.458    1477.77   82.48658    8.03506 0.0000e+00
     51.402     6.8132    34.1919    26.8076 1.9536e-01     0.0808      0.462    1477.77   82.48892    8.03532 0.0000e+00
     51.413     6.8124    34.1925    26.8082 1.9536e-01     0.0808      0.473    1477.77   82.49712    8.03622 0.0000e+00
     51.436     6.8124    34.1926    26.8083 1.9536e-01     0.0808      0.480    1477.77   82.49578    8.03609 0.0000e+00
     51.474     6.8121    34.1948    26.8101 1.8315e-01     0.0820      0.484    1477.77   82.50069    8.03650 0.0000e+00
     51.510     6.8142    34.1990    26.8131 1.8315e-01     0.0808      0.480    1477.78   82.50367    8.03619 0.0000e+00
     51.510     6.8185    34.2028    26.8155 1.9536e-01     0.0820      0.473    1477.80   82.50437    8.03526 0.0000e+00
     51.558     6.8229    34.2061    26.8175 1.9536e-01     0.0820      0.469    1477.83   82.55826    8.03952 0.0000e+00
     51.570     6.8267    34.2085    26.8189 2.3199e-01     0.0832      0.462    1477.84   82.50074    8.03308 0.0000e+00
     51.606     6.8315    34.2110    26.8203 2.3199e-01     0.0832      0.462    1477.87   82.49635    8.03165 0.0000e+00
     51.606     6.8361    34.2121    26.8205 2.1978e-01     0.0820      0.465    1477.89   82.55224    8.03618 0.0000e+00
     51.655     6.8386    34.2110    26.8193 1.9536e-01     0.0845      0.469    1477.90   82.55243    8.03578 0.0000e+00
     51.679     6.8391    34.2107    26.8189 1.9536e-01     0.0845      0.473    1477.90   82.55072    8.03555 0.0000e+00
