      DepSM      T090C      Sal00  Sigma-t00       FlSP    WetStar SeaTurbMtr       SvCM   Sbeox0PS Sbeox0Mg/L       Flag
    158.759     7.1464    34.8962    27.3166 1.4652e-01     0.2407      0.601    1481.71   76.25101    7.33710 0.0000e+00
    158.774     7.1464    34.8961    27.3165 1.4652e-01     0.2407      0.601    1481.71   76.25279    7.33727 0.0000e+00
    158.795     7.1464    34.8958    27.3162 1.4652e-01     0.2407      0.601    1481.71   76.25495    7.33750 0.0000e+00
    158.811     7.1464    34.8959    27.3163 1.4652e-01     0.2420      0.601    1481.72   76.25739    7.33773 0.0000e+00
    158.833     7.1464    34.8958    27.3162 1.5873e-01     0.2420      0.597    1481.72   76.26021    7.33800 0.0000e+00
    158.872     7.1462    34.8963    27.3167 1.4652e-01     0.2420      0.597    1481.72   76.27168    7.33911 0.0000e+00
    158.894     7.1464    34.8961    27.3165 1.4652e-01     0.2407      0.593    1481.72   76.27545    7.33946 0.0000e+00
    158.897     7.1465    34.8959    27.3163 1.4652e-01     0.2407      0.590    1481.72   76.27938    7.33982 0.0000e+00
    158.930     7.1462    34.8964    27.3167 1.4652e-01     0.2420      0.590    1481.72   76.29209    7.34107 0.0000e+00
    158.958     7.1462    34.8962    27.3166 1.4652e-01     0.2420      0.590    1481.72   76.24221    7.33628 0.0000e+00
    158.979     7.1464    34.8960    27.3164 1.4652e-01     0.2420      0.590    1481.72   76.30363    7.34217 0.0000e+00
    158.983     7.1465    34.8958    27.3162 1.4652e-01     0.2432      0.590    1481.72   76.24665    7.33667 0.0000e+00
    159.040     7.1462    34.8963    27.3167 1.5873e-01     0.2420      0.590    1481.72   76.30945    7.34274 0.0000e+00
    159.045     7.1462    34.8964    27.3168 1.4652e-01     0.2420      0.593    1481.72   76.31666    7.34343 0.0000e+00
    159.078     7.1465    34.8958    27.3163 1.4652e-01     0.2395      0.590    1481.72   76.32444    7.34416 0.0000e+00
    159.093     7.1462    34.8965    27.3169 1.4652e-01     0.2407      0.590    1481.72   76.33243    7.34494 0.0000e+00
    159.114     7.1462    34.8965    27.3168 1.4652e-01     0.2395      0.597    1481.72   76.34077    7.34575 0.0000e+00
    159.152     7.1464    34.8962    27.3166 1.4652e-01     0.2395      0.619    1481.72   76.34146    7.34580 0.0000e+00
    159.167     7.1464    34.8959    27.3164 1.4652e-01     0.2371      0.637    1481.72   76.35007    7.34664 0.0000e+00
    159.188     7.1462    34.8962    27.3166 1.4652e-01     0.2383      0.630    1481.72   76.35908    7.34752 0.0000e+00
    159.216     7.1461    34.8965    27.3168 1.4652e-01     0.2383      0.615    1481.72   76.36848    7.34844 0.0000e+00
    159.238     7.1462    34.8963    27.3167 1.4652e-01     0.2407      0.604    1481.72   76.37812    7.34935 0.0000e+00
    159.253     7.1462    34.8965    27.3168 1.4652e-01     0.2407      0.601    1481.72   76.38803    7.35029 0.0000e+00
    159.299     7.1464    34.8965    27.3168 1.4652e-01     0.2395      0.597    1481.72   76.39042    7.35050 0.0000e+00
    159.302     7.1464    34.8965    27.3168 1.4652e-01     0.2395      0.593    1481.72   76.39241    7.35069 0.0000e+00
    159.335     7.1462    34.8964    27.3167 1.3431e-01     0.2407      0.597    1481.72   76.40284    7.35173 0.0000e+00
    159.360     7.1462    34.8963    27.3166 1.4652e-01     0.2407      0.597    1481.72   76.40536    7.35197 0.0000e+00
    159.376     7.1462    34.8965    27.3168 1.4652e-01     0.2407      0.593    1481.72   76.40780    7.35220 0.0000e+00
    159.409     7.1462    34.8966    27.3169 1.4652e-01     0.2383      0.590    1481.73   76.41041    7.35244 0.0000e+00
    159.425     7.1464    34.8962    27.3165 1.4652e-01     0.2395      0.590    1481.73   76.40470    7.35189 0.0000e+00
    159.445     7.1462    34.8962    27.3166 1.4652e-01     0.2383      0.593    1481.73   76.40686    7.35212 0.0000e+00
    159.475     7.1461    34.8966    27.3169 1.4652e-01     0.2395      0.597    1481.73   76.40913    7.35235 0.0000e+00
    159.495     7.1461    34.8962    27.3166 1.4652e-01     0.2407      0.597    1481.73   76.41128    7.35257 0.0000e+00
    159.508     7.1462    34.8963    27.3167 1.4652e-01     0.2432      0.593    1481.73   76.41335    7.35274 0.0000e+00
    159.547     7.1461    34.8964    27.3168 1.3431e-01     0.2456      0.593    1481.73   76.47076    7.35828 0.0000e+00
    159.569     7.1462    34.8964    27.3167 1.4652e-01     0.2469      0.593    1481.73   76.40875    7.35229 0.0000e+00
    159.585     7.1462    34.8962    27.3166 1.4652e-01     0.2469      0.597    1481.73   76.40989    7.35241 0.0000e+00
    159.605     7.1461    34.8965    27.3168 1.4652e-01     0.2469      0.604    1481.73   76.41108    7.35254 0.0000e+00
    159.634     7.1462    34.8965    27.3168 1.4652e-01     0.2469      0.608    1481.73   76.41233    7.35263 0.0000e+00
    159.654     7.1462    34.8965    27.3168 1.4652e-01     0.2481      0.608    1481.73   76.41351    7.35275 0.0000e+00
    159.692     7.1462    34.8965    27.3168 1.4652e-01     0.2456      0.601    1481.73   76.41486    7.35288 0.0000e+00
    159.695     7.1464    34.8960    27.3164 1.4652e-01     0.2420      0.597    1481.73   76.41585    7.35297 0.0000e+00
    159.717     7.1462    34.8963    27.3167 1.4652e-01     0.2407      0.597    1481.73   76.40892    7.35231 0.0000e+00
    159.745     7.1464    34.8957    27.3162 1.4652e-01     0.2420      0.597    1481.73   76.47302    7.35848 0.0000e+00
    159.764     7.1462    34.8965    27.3168 1.4652e-01     0.2420      0.601    1481.73   76.41819    7.35320 0.0000e+00
    159.778     7.1464    34.8963    27.3167 1.4652e-01     0.2407      0.604    1481.73   76.41863    7.35322 0.0000e+00
    159.819     7.1462    34.8964    27.3167 1.4652e-01     0.2383      0.601    1481.73   76.41938    7.35332 0.0000e+00
    159.827     7.1464    34.8962    27.3166 1.4652e-01     0.2371      0.601    1481.73   76.41164    7.35255 0.0000e+00
    159.843     7.1461    34.8965    27.3169 1.4652e-01     0.2383      0.601    1481.73   76.41183    7.35261 0.0000e+00
    159.875     7.1464    34.8962    27.3166 1.4652e-01     0.2407      0.601    1481.73   76.41211    7.35260 0.0000e+00
    159.899     7.1462    34.8963    27.3167 1.4652e-01     0.2395      0.601    1481.73   76.41237    7.35264 0.0000e+00
    159.916     7.1464    34.8959    27.3163 1.4652e-01     0.2383      0.601    1481.73   76.41252    7.35265 0.0000e+00
    159.924     7.1464    34.8963    27.3167 1.4652e-01     0.2383      0.601    1481.73   76.41261    7.35264 0.0000e+00
    159.949     7.1464    34.8965    27.3168 1.4652e-01     0.2407      0.604    1481.73   76.41285    7.35266 0.0000e+00
    159.978     7.1462    34.8961    27.3165 1.4652e-01     0.2420      0.604    1481.73   76.41316    7.35273 0.0000e+00
    159.998     7.1464    34.8963    27.3166 1.4652e-01     0.2456      0.615    1481.74   76.41335    7.35272 0.0000e+00
    160.015     7.1464    34.8962    27.3166 1.4652e-01     0.2469      0.645    1481.74   76.41351    7.35273 0.0000e+00
    160.034     7.1465    34.8960    27.3164 1.4652e-01     0.2469      0.659    1481.74   76.41369    7.35274 0.0000e+00
    160.059     7.1462    34.8963    27.3166 1.4652e-01     0.2432      0.663    1481.74   76.40583    7.35202 0.0000e+00
    160.076     7.1464    34.8956    27.3161 1.4652e-01     0.2444      0.667    1481.74   76.34247    7.34593 0.0000e+00
    160.097     7.1462    34.8960    27.3165 1.4652e-01     0.2444      0.659    1481.74   76.38994    7.35050 0.0000e+00
    160.122     7.1462    34.8964    27.3168 1.4652e-01     0.2432      0.641    1481.74   76.38986    7.35047 0.0000e+00
    160.150     7.1464    34.8964    27.3167 1.5873e-01     0.2444      0.630    1481.74   76.38980    7.35044 0.0000e+00
    160.169     7.1464    34.8961    27.3165 1.4652e-01     0.2432      0.619    1481.74   76.32648    7.34436 0.0000e+00
    160.163     7.1462    34.8962    27.3166 1.4652e-01     0.2444      0.619    1481.74   76.31862    7.34363 0.0000e+00
    160.219     7.1464    34.8960    27.3164 1.4652e-01     0.2420      0.615    1481.74   76.31168    7.34294 0.0000e+00
    160.219     7.1462    34.8964    27.3167 1.4652e-01     0.2395      0.608    1481.74   76.30453    7.34227 0.0000e+00
    160.248     7.1462    34.8965    27.3168 1.4652e-01     0.2395      0.604    1481.74   76.29799    7.34163 0.0000e+00
    160.268     7.1462    34.8962    27.3166 1.4652e-01     0.2420      0.612    1481.74   76.29168    7.34104 0.0000e+00
    160.281     7.1464    34.8960    27.3164 1.4652e-01     0.2407      0.619    1481.74   76.28562    7.34044 0.0000e+00
    160.309     7.1462    34.8967    27.3170 1.4652e-01     0.2407      0.623    1481.74   76.28005    7.33990 0.0000e+00
    160.342     7.1464    34.8961    27.3165 1.4652e-01     0.2407      0.623    1481.74   76.27483    7.33939 0.0000e+00
    160.342     7.1461    34.8968    27.3170 1.4652e-01     0.2383      0.612    1481.74   76.26965    7.33892 0.0000e+00
    160.370     7.1462    34.8965    27.3168 1.4652e-01     0.2383      0.604    1481.74   76.26503    7.33846 0.0000e+00
    160.392     7.1464    34.8963    27.3166 1.4652e-01     0.2371      0.608    1481.74   76.26068    7.33802 0.0000e+00
    160.416     7.1461    34.8960    27.3165 1.4652e-01     0.2407      0.608    1481.74   76.25672    7.33771 0.0000e+00
    160.433     7.1464    34.8961    27.3165 1.4652e-01     0.2432      0.601    1481.74   76.25295    7.33729 0.0000e+00
    160.464     7.1462    34.8964    27.3167 1.4652e-01     0.2432      0.597    1481.74   76.24969    7.33699 0.0000e+00
    160.477     7.1464    34.8962    27.3166 1.4652e-01     0.2432      0.597    1481.74   76.24655    7.33667 0.0000e+00
    160.494     7.1464    34.8962    27.3166 1.4652e-01     0.2420      0.597    1481.74   76.24379    7.33640 0.0000e+00
    160.527     7.1464    34.8962    27.3166 1.4652e-01     0.2420      0.597    1481.74   76.30470    7.34226 0.0000e+00
    160.551     7.1464    34.8962    27.3166 1.4652e-01     0.2407      0.593    1481.74   76.24696    7.33671 0.0000e+00
    160.568     7.1462    34.8966    27.3169 1.4652e-01     0.2407      0.597    1481.74   76.24487    7.33651 0.0000e+00
    160.599     7.1462    34.8967    27.3170 1.4652e-01     0.2407      0.597    1481.75   76.25136    7.33713 0.0000e+00
    160.599     7.1462    34.8964    27.3167 1.4652e-01     0.2432      0.593    1481.74   76.18687    7.33094 0.0000e+00
    160.642     7.1464    34.8962    27.3165 1.4652e-01     0.2407      0.597    1481.75   76.24201    7.33623 0.0000e+00
    160.648     7.1462    34.8966    27.3169 1.4652e-01     0.2420      0.601    1481.75   76.24176    7.33622 0.0000e+00
    160.673     7.1464    34.8962    27.3166 1.4652e-01     0.2407      0.608    1481.75   76.24199    7.33623 0.0000e+00
    160.711     7.1464    34.8964    27.3167 1.4652e-01     0.2420      0.645    1481.75   76.24269    7.33629 0.0000e+00
    160.714     7.1465    34.8963    27.3166 1.4652e-01     0.2420      0.652    1481.75   76.24336    7.33633 0.0000e+00
    160.747     7.1464    34.8965    27.3168 1.4652e-01     0.2407      0.641    1481.75   76.24468    7.33648 0.0000e+00
    160.772     7.1464    34.8965    27.3168 1.4652e-01     0.2407      0.630    1481.75   76.18303    7.33054 0.0000e+00
    160.788     7.1461    34.8962    27.3166 1.4652e-01     0.2407      0.637    1481.75   76.24870    7.33693 0.0000e+00
    160.821     7.1465    34.8964    27.3167 1.4652e-01     0.2407      0.663    1481.75   76.18839    7.33104 0.0000e+00
    160.833     7.1462    34.8964    27.3167 1.4652e-01     0.2407      0.696    1481.75   76.18398    7.33067 0.0000e+00
    160.862     7.1462    34.8962    27.3166 1.4652e-01     0.2395      0.722    1481.75   76.18037    7.33033 0.0000e+00
    160.871     7.1464    34.8963    27.3167 1.5873e-01     0.2407      0.707    1481.75   76.17718    7.32999 0.0000e+00
    160.907     7.1462    34.8966    27.3169 1.4652e-01     0.2395      0.681    1481.75   76.17495    7.32979 0.0000e+00
    160.932     7.1464    34.8964    27.3167 1.4652e-01     0.2395      0.674    1481.75   76.17322    7.32961 0.0000e+00
    160.948     7.1464    34.8966    27.3169 1.4652e-01     0.2407      0.667    1481.75   76.17209    7.32948 0.0000e+00
    160.968     7.1462    34.8966    27.3169 1.4652e-01     0.2371      0.659    1481.75   76.17165    7.32947 0.0000e+00
    160.993     7.1464    34.8964    27.3167 1.4652e-01     0.2395      0.659    1481.75   76.17188    7.32947 0.0000e+00
    161.017     7.1462    34.8967    27.3170 1.4652e-01     0.2383      0.652    1481.75   76.17279    7.32957 0.0000e+00
    161.034     7.1462    34.8968    27.3171 1.4652e-01     0.2383      0.648    1481.75   76.17425    7.32971 0.0000e+00
    161.042     7.1464    34.8964    27.3168 1.4652e-01     0.2395      0.641    1481.75   76.17627    7.32990 0.0000e+00
    161.091     7.1464    34.8966    27.3168 1.4652e-01     0.2395      0.630    1481.75   76.17937    7.33019 0.0000e+00
    161.108     7.1465    34.8963    27.3166 1.4652e-01     0.2432      0.623    1481.75   76.18277    7.33050 0.0000e+00
    161.128     7.1464    34.8965    27.3168 1.4652e-01     0.2444      0.615    1481.75   76.18689    7.33091 0.0000e+00
    161.141     7.1464    34.8969    27.3171 1.4652e-01     0.2456      0.615    1481.75   76.18344    7.33056 0.0000e+00
    161.177     7.1464    34.8964    27.3168 1.4652e-01     0.2420      0.612    1481.75   76.18868    7.33109 0.0000e+00
    161.193     7.1464    34.8968    27.3170 1.4652e-01     0.2407      0.612    1481.76   76.19438    7.33162 0.0000e+00
    161.213     7.1462    34.8965    27.3168 1.4652e-01     0.2407      0.612    1481.76   76.20078    7.33228 0.0000e+00
    161.238     7.1464    34.8962    27.3166 1.4652e-01     0.2371      0.615    1481.76   76.19970    7.33216 0.0000e+00
    161.251     7.1467    34.8964    27.3167 1.4652e-01     0.2383      0.612    1481.76   76.19883    7.33202 0.0000e+00
    161.267     7.1464    34.8969    27.3171 1.4652e-01     0.2383      0.608    1481.76   76.19837    7.33200 0.0000e+00
    161.300     7.1465    34.8970    27.3171 1.4652e-01     0.2432      0.604    1481.76   76.19836    7.33197 0.0000e+00
    161.325     7.1465    34.8963    27.3166 1.4652e-01     0.2432      0.601    1481.76   76.19860    7.33203 0.0000e+00
    161.348     7.1464    34.8964    27.3167 1.4652e-01     0.2420      0.601    1481.76   76.19917    7.33210 0.0000e+00
    161.355     7.1467    34.8962    27.3166 1.4652e-01     0.2383      0.597    1481.76   76.19986    7.33212 0.0000e+00
    161.361     7.1464    34.8966    27.3168 1.4652e-01     0.2383      0.597    1481.76   76.20093    7.33226 0.0000e+00
    161.411     7.1467    34.8966    27.3169 1.4652e-01     0.2383      0.601    1481.76   76.20269    7.33238 0.0000e+00
    161.422     7.1464    34.8967    27.3169 1.4652e-01     0.2395      0.619    1481.76   76.20447    7.33260 0.0000e+00
    161.440     7.1464    34.8967    27.3170 1.4652e-01     0.2432      0.634    1481.76   76.20660    7.33280 0.0000e+00
    161.472     7.1465    34.8967    27.3169 1.4652e-01     0.2420      0.634    1481.76   76.20918    7.33302 0.0000e+00
    161.483     7.1467    34.8962    27.3165 1.4652e-01     0.2420      0.634    1481.76   76.21188    7.33328 0.0000e+00
    161.496     7.1464    34.8964    27.3167 1.4652e-01     0.2395      0.641    1481.76   76.21497    7.33362 0.0000e+00
    161.521     7.1464    34.8967    27.3169 1.4652e-01     0.2420      0.645    1481.76   76.21847    7.33394 0.0000e+00
    161.551     7.1464    34.8968    27.3170 1.4652e-01     0.2432      0.641    1481.76   76.22235    7.33431 0.0000e+00
    161.557     7.1465    34.8968    27.3170 1.4652e-01     0.2407      0.634    1481.76   76.28951    7.34075 0.0000e+00
    161.582     7.1465    34.8967    27.3169 1.4652e-01     0.2420      0.626    1481.76   76.24641    7.33661 0.0000e+00
    161.595     7.1467    34.8962    27.3165 1.4652e-01     0.2432      0.623    1481.76   76.25109    7.33706 0.0000e+00
    161.636     7.1465    34.8967    27.3170 1.4652e-01     0.2432      0.619    1481.76   76.25640    7.33757 0.0000e+00
    161.643     7.1467    34.8973    27.3174 1.4652e-01     0.2444      0.623    1481.76   76.26166    7.33802 0.0000e+00
    161.656     7.1465    34.8968    27.3170 1.4652e-01     0.2432      0.619    1481.76   76.25920    7.33783 0.0000e+00
    161.681     7.1467    34.8966    27.3169 1.4652e-01     0.2420      0.619    1481.76   76.26497    7.33837 0.0000e+00
    161.705     7.1467    34.8965    27.3167 1.4652e-01     0.2420      0.637    1481.76   76.27107    7.33896 0.0000e+00
    161.722     7.1467    34.8969    27.3171 1.4652e-01     0.2432      0.670    1481.77   76.27742    7.33956 0.0000e+00
    161.730     7.1465    34.8969    27.3171 1.4652e-01     0.2432      0.670    1481.77   76.34724    7.34630 0.0000e+00
    161.766     7.1467    34.8965    27.3167 1.4652e-01     0.2432      0.652    1481.77   76.36191    7.34771 0.0000e+00
    161.779     7.1465    34.8970    27.3172 1.4652e-01     0.2444      0.637    1481.77   76.31318    7.34302 0.0000e+00
    161.802     7.1467    34.8968    27.3170 1.4652e-01     0.2420      0.626    1481.77   76.31209    7.34290 0.0000e+00
    161.809     7.1468    34.8965    27.3167 1.4652e-01     0.2420      0.615    1481.77   76.38219    7.34963 0.0000e+00
    161.852     7.1467    34.8964    27.3167 1.4652e-01     0.2420      0.608    1481.77   76.38914    7.35033 0.0000e+00
    161.852     7.1465    34.8965    27.3168 1.4652e-01     0.2420      0.601    1481.77   76.39535    7.35095 0.0000e+00
    161.877     7.1468    34.8964    27.3166 1.4652e-01     0.2432      0.601    1481.77   76.33821    7.34540 0.0000e+00
    161.890     7.1467    34.8969    27.3170 1.4652e-01     0.2432      0.604    1481.77   76.39962    7.35131 0.0000e+00
    161.919     7.1465    34.8971    27.3173 1.4652e-01     0.2444      0.604    1481.77   76.40546    7.35189 0.0000e+00
    161.937     7.1465    34.8971    27.3173 1.4652e-01     0.2395      0.608    1481.77   76.41085    7.35241 0.0000e+00
    161.951     7.1468    34.8965    27.3168 1.4652e-01     0.2395      0.604    1481.77   76.35263    7.34678 0.0000e+00
    161.975     7.1467    34.8966    27.3168 1.4652e-01     0.2383      0.604    1481.77   76.34996    7.34655 0.0000e+00
    162.000     7.1467    34.8965    27.3168 1.4652e-01     0.2371      0.601    1481.77   76.41049    7.35238 0.0000e+00
    162.012     7.1468    34.8964    27.3166 1.4652e-01     0.2383      0.601    1481.77   76.35194    7.34673 0.0000e+00
    162.043     7.1465    34.8969    27.3171 1.4652e-01     0.2371      0.615    1481.77   76.41223    7.35255 0.0000e+00
    162.061     7.1465    34.8971    27.3172 1.4652e-01     0.2371      0.623    1481.77   76.35344    7.34689 0.0000e+00
    162.086     7.1467    34.8969    27.3171 1.5873e-01     0.2383      0.623    1481.77   76.41330    7.35263 0.0000e+00
    162.097     7.1467    34.8966    27.3169 1.5873e-01     0.2407      0.619    1481.77   76.35411    7.34695 0.0000e+00
    162.135     7.1467    34.8965    27.3168 1.4652e-01     0.2420      0.623    1481.77   76.35058    7.34661 0.0000e+00
    162.147     7.1465    34.8969    27.3171 1.5873e-01     0.2420      0.623    1481.77   76.41001    7.35234 0.0000e+00
    162.165     7.1467    34.8969    27.3170 1.4652e-01     0.2432      0.619    1481.77   76.35055    7.34659 0.0000e+00
    162.196     7.1467    34.8968    27.3170 1.4652e-01     0.2407      0.615    1481.77   76.47305    7.35838 0.0000e+00
    162.209     7.1467    34.8968    27.3170 1.4652e-01     0.2432      0.608    1481.77   76.42072    7.35335 0.0000e+00
    162.234     7.1465    34.8970    27.3172 1.4652e-01     0.2432      0.601    1481.77   76.42359    7.35364 0.0000e+00
    162.257     7.1468    34.8964    27.3166 1.4652e-01     0.2444      0.597    1481.77   76.42606    7.35386 0.0000e+00
    162.295     7.1467    34.8967    27.3169 1.4652e-01     0.2469      0.593    1481.77   76.42841    7.35410 0.0000e+00
    162.250     7.1467    34.8968    27.3170 1.4652e-01     0.2456      0.593    1481.77   76.42960    7.35420 0.0000e+00
    162.356     7.1465    34.8969    27.3171 1.4652e-01     0.2456      0.593    1481.78   76.43197    7.35445 0.0000e+00
    162.356     7.1467    34.8970    27.3171 1.4652e-01     0.2469      0.601    1481.78   76.43293    7.35452 0.0000e+00
    162.369     7.1467    34.8968    27.3170 1.4652e-01     0.2456      0.608    1481.78   76.43371    7.35460 0.0000e+00
    162.392     7.1467    34.8965    27.3167 1.4652e-01     0.2432      0.615    1481.78   76.43427    7.35467 0.0000e+00
    162.430     7.1467    34.8966    27.3168 1.5873e-01     0.2444      0.612    1481.78   76.43465    7.35470 0.0000e+00
    162.454     7.1464    34.8970    27.3172 1.5873e-01     0.2444      0.608    1481.78   76.49781    7.36081 0.0000e+00
    162.454     7.1465    34.8969    27.3171 1.5873e-01     0.2456      0.608    1481.78   76.44142    7.35536 0.0000e+00
    162.484     7.1465    34.8966    27.3168 1.5873e-01     0.2420      0.608    1481.78   76.44042    7.35528 0.0000e+00
    162.515     7.1464    34.8967    27.3169 1.4652e-01     0.2395      0.608    1481.78   76.50233    7.36126 0.0000e+00
    162.540     7.1467    34.8963    27.3166 1.4652e-01     0.2383      0.608    1481.78   76.50808    7.36178 0.0000e+00
    162.565     7.1464    34.8971    27.3173 1.4652e-01     0.2383      0.604    1481.78   76.51325    7.36229 0.0000e+00
    162.576     7.1464    34.8967    27.3170 1.4652e-01     0.2420      0.604    1481.78   76.45438    7.35664 0.0000e+00
    162.614     7.1464    34.8965    27.3168 1.4652e-01     0.2432      0.604    1481.78   76.45900    7.35710 0.0000e+00
    162.639     7.1464    34.8968    27.3170 1.4652e-01     0.2432      0.604    1481.78   76.45533    7.35673 0.0000e+00
    162.675     7.1464    34.8969    27.3171 1.4652e-01     0.2383      0.597    1481.78   76.51467    7.36243 0.0000e+00
    162.682     7.1464    34.8969    27.3171 1.4652e-01     0.2383      0.601    1481.78   76.51767    7.36272 0.0000e+00
    162.711     7.1467    34.8963    27.3166 1.4652e-01     0.2395      0.601    1481.78   76.52022    7.36295 0.0000e+00
    162.736     7.1464    34.8970    27.3172 1.4652e-01     0.2444      0.604    1481.78   76.52213    7.36315 0.0000e+00
    162.774     7.1464    34.8967    27.3169 1.4652e-01     0.2456      0.604    1481.78   76.52348    7.36329 0.0000e+00
    162.774     7.1465    34.8966    27.3168 1.4652e-01     0.2432      0.604    1481.78   76.52379    7.36330 0.0000e+00
    162.810     7.1462    34.8970    27.3172 1.4652e-01     0.2407      0.604    1481.78   76.52386    7.36334 0.0000e+00
    162.823     7.1467    34.8965    27.3168 1.4652e-01     0.2432      0.604    1481.78   76.53111    7.36398 0.0000e+00
    162.859     7.1464    34.8970    27.3172 1.4652e-01     0.2444      0.608    1481.78   76.53834    7.36471 0.0000e+00
    162.871     7.1464    34.8969    27.3171 1.4652e-01     0.2444      0.608    1481.78   76.53683    7.36457 0.0000e+00
    162.909     7.1467    34.8965    27.3168 1.5873e-01     0.2420      0.604    1481.78   76.53490    7.36435 0.0000e+00
    162.902     7.1467    34.8965    27.3168 1.5873e-01     0.2432      0.601    1481.78   76.60326    7.37093 0.0000e+00
    162.970     7.1465    34.8968    27.3170 1.4652e-01     0.2420      0.601    1481.79   76.55311    7.36611 0.0000e+00
    162.995     7.1467    34.8968    27.3170 1.4652e-01     0.2383      0.601    1481.79   76.55758    7.36652 0.0000e+00
    162.995     7.1467    34.8968    27.3170 1.4652e-01     0.2407      0.604    1481.79   76.55335    7.36611 0.0000e+00
    163.031     7.1467    34.8968    27.3170 1.4652e-01     0.2420      0.608    1481.79   76.55696    7.36646 0.0000e+00
    163.044     7.1467    34.8968    27.3170 1.4652e-01     0.2444      0.604    1481.79   76.56003    7.36675 0.0000e+00
    163.069     7.1465    34.8969    27.3171 1.4652e-01     0.2432      0.601    1481.79   76.56290    7.36705 0.0000e+00
    163.093     7.1465    34.8966    27.3169 1.4652e-01     0.2420      0.601    1481.79   76.55728    7.36652 0.0000e+00
    163.118     7.1464    34.8969    27.3171 1.4652e-01     0.2420      0.601    1481.79   76.55103    7.36593 0.0000e+00
    163.143     7.1465    34.8969    27.3171 1.4652e-01     0.2432      0.601    1481.79   76.55224    7.36603 0.0000e+00
    163.166     7.1467    34.8964    27.3167 1.4652e-01     0.2444      0.604    1481.79   76.54496    7.36532 0.0000e+00
    163.179     7.1465    34.8967    27.3169 1.4652e-01     0.2432      0.608    1481.79   76.54511    7.36535 0.0000e+00
    163.204     7.1465    34.8971    27.3173 1.4652e-01     0.2407      0.608    1481.79   76.53689    7.36454 0.0000e+00
    163.228     7.1467    34.8967    27.3169 1.4652e-01     0.2407      0.604    1481.79   76.53614    7.36446 0.0000e+00
    163.253     7.1464    34.8972    27.3174 1.4652e-01     0.2383      0.604    1481.79   76.52697    7.36360 0.0000e+00
    163.260     7.1467    34.8967    27.3169 1.5873e-01     0.2383      0.608    1481.79   76.58013    7.36869 0.0000e+00
    163.302     7.1467    34.8968    27.3170 1.4652e-01     0.2383      0.604    1481.79   76.58544    7.36920 0.0000e+00
    163.302     7.1467    34.8967    27.3169 1.5873e-01     0.2383      0.604    1481.79   76.58154    7.36883 0.0000e+00
    163.339     7.1465    34.8970    27.3172 1.5873e-01     0.2395      0.612    1481.79   76.59332    7.36997 0.0000e+00
    163.339     7.1467    34.8970    27.3172 1.4652e-01     0.2432      0.619    1481.79   76.59624    7.37023 0.0000e+00
    163.388     7.1465    34.8971    27.3172 1.4652e-01     0.2444      0.615    1481.79   76.59903    7.37052 0.0000e+00
    163.400     7.1465    34.8971    27.3172 1.4652e-01     0.2469      0.615    1481.79   76.60077    7.37069 0.0000e+00
    163.424     7.1467    34.8966    27.3169 1.4652e-01     0.2530      0.615    1481.79   76.60198    7.37080 0.0000e+00
    163.449     7.1467    34.8968    27.3170 1.4652e-01     0.2517      0.615    1481.79   76.60255    7.37084 0.0000e+00
    163.462     7.1467    34.8966    27.3169 1.4652e-01     0.2469      0.615    1481.79   76.60236    7.37083 0.0000e+00
    163.474     7.1467    34.8963    27.3166 1.4652e-01     0.2456      0.612    1481.79   76.60150    7.37077 0.0000e+00
    163.510     7.1465    34.8966    27.3168 1.4652e-01     0.2469      0.608    1481.79   76.60025    7.37066 0.0000e+00
    163.523     7.1467    34.8965    27.3168 1.4652e-01     0.2444      0.604    1481.80   76.59808    7.37043 0.0000e+00
    163.548     7.1465    34.8967    27.3169 1.4652e-01     0.2432      0.601    1481.80   76.59542    7.37019 0.0000e+00
    163.559     7.1464    34.8968    27.3170 1.4652e-01     0.2420      0.604    1481.79   76.60011    7.37066 0.0000e+00
    163.572     7.1465    34.8967    27.3169 1.4652e-01     0.2420      0.604    1481.80   76.65954    7.37636 0.0000e+00
    163.609     7.1465    34.8966    27.3169 1.4652e-01     0.2420      0.604    1481.80   76.66284    7.37668 0.0000e+00
    163.622     7.1464    34.8971    27.3172 1.4652e-01     0.2407      0.597    1481.80   76.60986    7.37159 0.0000e+00
    163.645     7.1464    34.8968    27.3171 1.4652e-01     0.2407      0.601    1481.80   76.61205    7.37181 0.0000e+00
    163.658     7.1464    34.8965    27.3168 1.4652e-01     0.2407      0.604    1481.80   76.67703    7.37808 0.0000e+00
    163.683     7.1465    34.8965    27.3168 1.4652e-01     0.2395      0.615    1481.80   76.61469    7.37205 0.0000e+00
    163.694     7.1465    34.8969    27.3171 1.4652e-01     0.2395      0.634    1481.80   76.60699    7.37129 0.0000e+00
    163.707     7.1464    34.8968    27.3170 1.4652e-01     0.2407      0.637    1481.80   76.59867    7.37052 0.0000e+00
    163.732     7.1464    34.8967    27.3170 1.4652e-01     0.2395      0.637    1481.80   76.66116    7.37654 0.0000e+00
    163.757     7.1465    34.8966    27.3168 1.5873e-01     0.2407      0.656    1481.80   76.66758    7.37714 0.0000e+00
    163.768     7.1464    34.8967    27.3170 1.5873e-01     0.2395      0.667    1481.80   76.61003    7.37162 0.0000e+00
    163.793     7.1465    34.8965    27.3168 1.5873e-01     0.2420      0.659    1481.80   76.60766    7.37137 0.0000e+00
