      DepSM      T090C      Sal00  Sigma-t00       FlSP    WetStar SeaTurbMtr       SvCM   Sbeox0PS Sbeox0Mg/L       Flag
    290.303     6.8222    34.9094    27.3721 1.3431e-01     0.2285      0.560    1482.65   80.82672    7.83465 0.0000e+00
    290.300     6.8217    34.9093    27.3721 1.4652e-01     0.2285      0.557    1482.65   80.82191    7.83427 0.0000e+00
    290.303     6.8218    34.9096    27.3722 1.3431e-01     0.2273      0.546    1482.65   80.81676    7.83374 0.0000e+00
    290.300     6.8223    34.9095    27.3721 1.3431e-01     0.2273      0.546    1482.65   80.81978    7.83394 0.0000e+00
    290.303     6.8223    34.9096    27.3722 1.4652e-01     0.2298      0.549    1482.65   80.82292    7.83424 0.0000e+00
    290.288     6.8226    34.9096    27.3721 1.3431e-01     0.2310      0.553    1482.65   80.75253    7.82736 0.0000e+00
    290.290     6.8229    34.9096    27.3721 1.3431e-01     0.2273      0.549    1482.66   80.81202    7.83307 0.0000e+00
    290.288     6.8228    34.9100    27.3725 1.3431e-01     0.2261      0.546    1482.66   80.81512    7.83337 0.0000e+00
    290.275     6.8232    34.9092    27.3718 1.3431e-01     0.2273      0.542    1482.66   80.81804    7.83362 0.0000e+00
    290.290     6.8232    34.9093    27.3718 1.3431e-01     0.2273      0.538    1482.66   80.82131    7.83394 0.0000e+00
    290.288     6.8233    34.9096    27.3720 1.3431e-01     0.2273      0.538    1482.66   80.81577    7.83337 0.0000e+00
    290.265     6.8234    34.9093    27.3718 1.4652e-01     0.2310      0.535    1482.66   80.75359    7.82733 0.0000e+00
    290.275     6.8234    34.9094    27.3719 1.3431e-01     0.2310      0.535    1482.66   80.73990    7.82600 0.0000e+00
    290.265     6.8233    34.9095    27.3719 1.3431e-01     0.2310      0.542    1482.66   80.73464    7.82552 0.0000e+00
    290.263     6.8232    34.9094    27.3719 1.3431e-01     0.2310      0.549    1482.66   80.72980    7.82506 0.0000e+00
    290.253     6.8234    34.9092    27.3717 1.3431e-01     0.2285      0.553    1482.66   80.78124    7.83002 0.0000e+00
    290.263     6.8233    34.9091    27.3717 1.3431e-01     0.2273      0.568    1482.66   80.78482    7.83040 0.0000e+00
    290.263     6.8229    34.9093    27.3719 1.3431e-01     0.2310      0.604    1482.65   80.71502    7.82369 0.0000e+00
    290.253     6.8229    34.9096    27.3721 1.4652e-01     0.2310      0.623    1482.66   80.70146    7.82236 0.0000e+00
    290.250     6.8230    34.9092    27.3717 1.3431e-01     0.2322      0.601    1482.65   80.75264    7.82733 0.0000e+00
    290.253     6.8234    34.9093    27.3718 1.3431e-01     0.2334      0.575    1482.66   80.69105    7.82127 0.0000e+00
    290.238     6.8231    34.9097    27.3721 1.3431e-01     0.2334      0.560    1482.66   80.68611    7.82084 0.0000e+00
    290.240     6.8233    34.9096    27.3721 1.3431e-01     0.2334      0.553    1482.66   80.68163    7.82037 0.0000e+00
    290.250     6.8232    34.9095    27.3720 1.3431e-01     0.2322      0.579    1482.66   80.67760    7.81999 0.0000e+00
    290.238     6.8232    34.9097    27.3721 1.3431e-01     0.2334      0.648    1482.66   80.67369    7.81961 0.0000e+00
    290.240     6.8234    34.9093    27.3718 1.4652e-01     0.2346      0.784    1482.66   80.73491    7.82552 0.0000e+00
    290.225     6.8231    34.9093    27.3718 1.3431e-01     0.2334      0.883    1482.65   80.73963    7.82605 0.0000e+00
    290.240     6.8231    34.9095    27.3720 1.3431e-01     0.2310      0.989    1482.66   80.67994    7.82025 0.0000e+00
    290.238     6.8230    34.9094    27.3719 1.3431e-01     0.2310      1.055    1482.65   80.74151    7.82624 0.0000e+00
    290.228     6.8229    34.9094    27.3719 1.3431e-01     0.2310      0.963    1482.65   80.68192    7.82048 0.0000e+00
    290.225     6.8226    34.9097    27.3722 1.3431e-01     0.2322      0.824    1482.65   80.74384    7.82652 0.0000e+00
    290.225     6.8230    34.9093    27.3719 1.4652e-01     0.2298      0.714    1482.65   80.68465    7.82073 0.0000e+00
    290.240     6.8226    34.9099    27.3724 1.3431e-01     0.2298      0.652    1482.65   80.68243    7.82055 0.0000e+00
    290.225     6.8228    34.9096    27.3721 1.3431e-01     0.2298      0.623    1482.65   80.67156    7.81948 0.0000e+00
    290.240     6.8228    34.9098    27.3723 1.3431e-01     0.2298      0.604    1482.65   80.66966    7.81929 0.0000e+00
    290.213     6.8226    34.9098    27.3723 1.3431e-01     0.2298      0.586    1482.65   80.65905    7.81829 0.0000e+00
    290.228     6.8227    34.9096    27.3722 1.3431e-01     0.2298      0.590    1482.65   80.65748    7.81814 0.0000e+00
    290.225     6.8226    34.9094    27.3720 1.3431e-01     0.2298      0.582    1482.65   80.65607    7.81802 0.0000e+00
    290.215     6.8228    34.9097    27.3722 1.3431e-01     0.2285      0.568    1482.65   80.65492    7.81787 0.0000e+00
    290.225     6.8230    34.9097    27.3722 1.3431e-01     0.2298      0.560    1482.65   80.65431    7.81777 0.0000e+00
    290.225     6.8228    34.9099    27.3724 1.3431e-01     0.2298      0.575    1482.65   80.65400    7.81777 0.0000e+00
    290.228     6.8229    34.9092    27.3718 1.3431e-01     0.2273      0.593    1482.65   80.65402    7.81778 0.0000e+00
    290.225     6.8230    34.9092    27.3718 1.4652e-01     0.2285      0.593    1482.65   80.65433    7.81780 0.0000e+00
    290.228     6.8229    34.9094    27.3719 1.3431e-01     0.2285      0.586    1482.65   80.65506    7.81787 0.0000e+00
    290.225     6.8231    34.9095    27.3720 1.3431e-01     0.2285      0.612    1482.66   80.65605    7.81793 0.0000e+00
    290.228     6.8233    34.9091    27.3716 1.3431e-01     0.2298      0.637    1482.66   80.59277    7.81179 0.0000e+00
    290.225     6.8229    34.9094    27.3719 1.3431e-01     0.2298      0.652    1482.65   80.65124    7.81750 0.0000e+00
    290.238     6.8234    34.9088    27.3714 1.3431e-01     0.2298      0.678    1482.66   80.65374    7.81768 0.0000e+00
    290.228     6.8231    34.9094    27.3719 1.3431e-01     0.2310      0.663    1482.66   80.65644    7.81797 0.0000e+00
    290.238     6.8231    34.9093    27.3719 1.3431e-01     0.2310      0.637    1482.66   80.65966    7.81829 0.0000e+00
    290.240     6.8229    34.9096    27.3721 1.3431e-01     0.2285      0.612    1482.65   80.59847    7.81237 0.0000e+00
    290.225     6.8231    34.9093    27.3718 1.4652e-01     0.2273      0.586    1482.66   80.59415    7.81194 0.0000e+00
    290.240     6.8231    34.9092    27.3718 1.3431e-01     0.2285      0.568    1482.65   80.59087    7.81163 0.0000e+00
    290.250     6.8232    34.9093    27.3718 1.3431e-01     0.2310      0.560    1482.66   80.58820    7.81134 0.0000e+00
    290.240     6.8231    34.9096    27.3720 1.4652e-01     0.2310      0.564    1482.66   80.57741    7.81030 0.0000e+00
    290.250     6.8232    34.9091    27.3717 1.3431e-01     0.2298      0.564    1482.66   80.57578    7.81015 0.0000e+00
    290.250     6.8232    34.9088    27.3714 1.4652e-01     0.2310      0.557    1482.66   80.57475    7.81006 0.0000e+00
    290.240     6.8234    34.9088    27.3714 1.3431e-01     0.2298      0.553    1482.66   80.57428    7.80998 0.0000e+00
    290.263     6.8234    34.9088    27.3714 1.4652e-01     0.2285      0.553    1482.66   80.57488    7.81004 0.0000e+00
    290.253     6.8232    34.9088    27.3714 1.4652e-01     0.2273      0.553    1482.66   80.57583    7.81017 0.0000e+00
    290.263     6.8230    34.9095    27.3720 1.3431e-01     0.2285      0.549    1482.66   80.56907    7.80952 0.0000e+00
    290.278     6.8234    34.9089    27.3715 1.3431e-01     0.2310      0.546    1482.66   80.56262    7.80885 0.0000e+00
    290.275     6.8232    34.9090    27.3716 1.3431e-01     0.2285      0.542    1482.66   80.55640    7.80827 0.0000e+00
    290.275     6.8231    34.9091    27.3717 1.3431e-01     0.2261      0.538    1482.66   80.48588    7.80145 0.0000e+00
    290.278     6.8231    34.9092    27.3718 1.3431e-01     0.2261      0.535    1482.66   80.54577    7.80726 0.0000e+00
    290.300     6.8232    34.9093    27.3718 1.3431e-01     0.2249      0.538    1482.66   80.55012    7.80765 0.0000e+00
    290.303     6.8231    34.9092    27.3717 1.3431e-01     0.2273      0.542    1482.66   80.54638    7.80731 0.0000e+00
    290.313     6.8229    34.9090    27.3717 1.3431e-01     0.2249      0.557    1482.66   80.54306    7.80703 0.0000e+00
    290.315     6.8228    34.9091    27.3718 1.3431e-01     0.2273      0.601    1482.65   80.54862    7.80759 0.0000e+00
    290.326     6.8227    34.9092    27.3718 1.3431e-01     0.2273      0.722    1482.65   80.54634    7.80739 0.0000e+00
    290.340     6.8225    34.9092    27.3719 1.3431e-01     0.2298      0.821    1482.65   80.60911    7.81351 0.0000e+00
    290.338     6.8225    34.9091    27.3718 1.3431e-01     0.2285      0.795    1482.65   80.55063    7.80785 0.0000e+00
    290.363     6.8222    34.9096    27.3722 1.3431e-01     0.2285      0.729    1482.65   80.54920    7.80774 0.0000e+00
    290.391     6.8223    34.9094    27.3720 1.3431e-01     0.2298      0.718    1482.65   80.61278    7.81388 0.0000e+00
    290.413     6.8220    34.9095    27.3722 1.3431e-01     0.2285      0.718    1482.65   80.56390    7.80919 0.0000e+00
    290.428     6.8222    34.9094    27.3720 1.3431e-01     0.2273      0.678    1482.65   80.57198    7.80996 0.0000e+00
    290.413     6.8222    34.9094    27.3720 1.3431e-01     0.2285      0.645    1482.65   80.57182    7.80994 0.0000e+00
    290.428     6.8223    34.9095    27.3721 1.3431e-01     0.2310      0.637    1482.66   80.64562    7.81706 0.0000e+00
    290.463     6.8223    34.9093    27.3720 1.3431e-01     0.2310      0.623    1482.66   80.59028    7.81171 0.0000e+00
    290.466     6.8220    34.9093    27.3720 1.3431e-01     0.2310      0.593    1482.65   80.66470    7.81899 0.0000e+00
    290.514     6.8222    34.9094    27.3721 1.3431e-01     0.2322      0.564    1482.66   80.61016    7.81365 0.0000e+00
    290.516     6.8216    34.9094    27.3721 1.3431e-01     0.2298      0.549    1482.65   80.61197    7.81392 0.0000e+00
    290.551     6.8218    34.9092    27.3720 1.3431e-01     0.2298      0.546    1482.66   80.61439    7.81414 0.0000e+00
    290.551     6.8215    34.9090    27.3718 1.3431e-01     0.2310      0.542    1482.65   80.68152    7.82070 0.0000e+00
    290.629     6.8207    34.9092    27.3721 1.3431e-01     0.2310      0.538    1482.65   80.69314    7.82198 0.0000e+00
    290.614     6.8204    34.9090    27.3720 1.3431e-01     0.2322      0.535    1482.65   80.70373    7.82306 0.0000e+00
    290.641     6.8203    34.9091    27.3720 1.3431e-01     0.2346      0.531    1482.65   80.71472    7.82415 0.0000e+00
    290.689     6.8199    34.9094    27.3723 1.3431e-01     0.2346      0.527    1482.65   80.72597    7.82528 0.0000e+00
    290.691     6.8202    34.9093    27.3723 1.3431e-01     0.2334      0.531    1482.65   80.73665    7.82627 0.0000e+00
    290.714     6.8201    34.9101    27.3729 1.3431e-01     0.2310      0.535    1482.65   80.74762    7.82732 0.0000e+00
    290.754     6.8202    34.9096    27.3725 1.3431e-01     0.2334      0.542    1482.65   80.75872    7.82839 0.0000e+00
    290.777     6.8204    34.9095    27.3724 1.3431e-01     0.2346      0.542    1482.65   80.76965    7.82943 0.0000e+00
    290.779     6.8206    34.9094    27.3723 1.4652e-01     0.2359      0.538    1482.65   80.78035    7.83043 0.0000e+00
    290.827     6.8207    34.9090    27.3720 1.3431e-01     0.2310      0.531    1482.66   80.79154    7.83152 0.0000e+00
    290.840     6.8199    34.9094    27.3724 1.3431e-01     0.2298      0.527    1482.65   80.79385    7.83186 0.0000e+00
    290.852     6.8196    34.9093    27.3724 1.3431e-01     0.2310      0.531    1482.65   80.80437    7.83294 0.0000e+00
    290.892     6.8189    34.9101    27.3731 1.3431e-01     0.2310      0.531    1482.65   80.81523    7.83407 0.0000e+00
    290.902     6.8191    34.9103    27.3732 1.3431e-01     0.2322      0.531    1482.65   80.82567    7.83504 0.0000e+00
    290.904     6.8195    34.9102    27.3730 1.3431e-01     0.2322      0.531    1482.65   80.83601    7.83599 0.0000e+00
    290.940     6.8201    34.9103    27.3730 1.3431e-01     0.2310      0.527    1482.66   80.83804    7.83608 0.0000e+00
    290.967     6.8203    34.9098    27.3726 1.3431e-01     0.2334      0.524    1482.66   80.83968    7.83622 0.0000e+00
    290.977     6.8205    34.9096    27.3724 1.3431e-01     0.2334      0.527    1482.66   80.84079    7.83630 0.0000e+00
    291.003     6.8204    34.9099    27.3727 1.3431e-01     0.2322      0.531    1482.66   80.84178    7.83640 0.0000e+00
    291.040     6.8201    34.9099    27.3727 1.3431e-01     0.2310      0.531    1482.66   80.84256    7.83653 0.0000e+00
    291.042     6.8204    34.9097    27.3725 1.4652e-01     0.2334      0.531    1482.66   80.84254    7.83649 0.0000e+00
    291.077     6.8207    34.9098    27.3726 1.3431e-01     0.2322      0.531    1482.66   80.84253    7.83643 0.0000e+00
    291.105     6.8207    34.9095    27.3723 1.4652e-01     0.2322      0.535    1482.66   80.84213    7.83639 0.0000e+00
    291.128     6.8205    34.9098    27.3726 1.4652e-01     0.2310      0.538    1482.66   80.84137    7.83634 0.0000e+00
    291.167     6.8205    34.9097    27.3725 1.3431e-01     0.2346      0.538    1482.66   80.84039    7.83625 0.0000e+00
    291.190     6.8206    34.9098    27.3726 1.3431e-01     0.2334      0.542    1482.66   80.83891    7.83609 0.0000e+00
    291.230     6.8205    34.9097    27.3725 1.3431e-01     0.2322      0.538    1482.66   80.77258    7.82968 0.0000e+00
    291.216     6.8207    34.9094    27.3723 1.3431e-01     0.2285      0.535    1482.66   80.82676    7.83491 0.0000e+00
    291.253     6.8207    34.9094    27.3722 1.3431e-01     0.2298      0.527    1482.66   80.81609    7.83387 0.0000e+00
    291.291     6.8207    34.9094    27.3723 1.3431e-01     0.2273      0.527    1482.66   80.81340    7.83362 0.0000e+00
    291.315     6.8207    34.9094    27.3722 1.3431e-01     0.2273      0.527    1482.66   80.81019    7.83331 0.0000e+00
    291.341     6.8206    34.9092    27.3721 1.4652e-01     0.2285      0.531    1482.66   80.80669    7.83300 0.0000e+00
    291.366     6.8204    34.9088    27.3718 1.3431e-01     0.2273      0.538    1482.66   80.80284    7.83268 0.0000e+00
    291.393     6.8199    34.9093    27.3723 1.3431e-01     0.2261      0.542    1482.66   80.79869    7.83234 0.0000e+00
    291.416     6.8199    34.9094    27.3724 1.3431e-01     0.2273      0.542    1482.66   80.79411    7.83189 0.0000e+00
    291.443     6.8201    34.9093    27.3722 1.3431e-01     0.2298      0.535    1482.66   80.73313    7.82596 0.0000e+00
    291.453     6.8199    34.9096    27.3725 1.3431e-01     0.2285      0.531    1482.66   80.78483    7.83098 0.0000e+00
    291.493     6.8201    34.9096    27.3725 1.3431e-01     0.2310      0.535    1482.66   80.78005    7.83049 0.0000e+00
    291.504     6.8201    34.9096    27.3725 1.3431e-01     0.2310      0.535    1482.66   80.78329    7.83080 0.0000e+00
    291.516     6.8204    34.9097    27.3725 1.3431e-01     0.2298      0.531    1482.67   80.71315    7.82394 0.0000e+00
    291.554     6.8204    34.9097    27.3725 1.3431e-01     0.2298      0.531    1482.67   80.76445    7.82892 0.0000e+00
    291.579     6.8202    34.9097    27.3726 1.4652e-01     0.2310      0.542    1482.67   80.75886    7.82840 0.0000e+00
    291.579     6.8206    34.9094    27.3722 1.3431e-01     0.2298      0.546    1482.67   80.76124    7.82859 0.0000e+00
    291.641     6.8202    34.9097    27.3725 1.3431e-01     0.2285      0.549    1482.67   80.75572    7.82810 0.0000e+00
    291.631     6.8205    34.9094    27.3723 1.3431e-01     0.2285      0.557    1482.67   80.75765    7.82825 0.0000e+00
    291.667     6.8206    34.9096    27.3724 1.3431e-01     0.2298      0.564    1482.67   80.75147    7.82763 0.0000e+00
    291.679     6.8204    34.9099    27.3727 1.3431e-01     0.2285      0.564    1482.67   80.74472    7.82699 0.0000e+00
    291.706     6.8204    34.9096    27.3724 1.3431e-01     0.2273      0.553    1482.67   80.73775    7.82633 0.0000e+00
    291.716     6.8203    34.9099    27.3727 1.4652e-01     0.2273      0.542    1482.67   80.73891    7.82645 0.0000e+00
    291.767     6.8207    34.9095    27.3723 1.3431e-01     0.2261      0.542    1482.67   80.74043    7.82654 0.0000e+00
    291.779     6.8207    34.9095    27.3723 1.3431e-01     0.2273      0.549    1482.67   80.67690    7.82039 0.0000e+00
    291.781     6.8209    34.9093    27.3721 1.3431e-01     0.2273      0.549    1482.67   80.66999    7.81969 0.0000e+00
    291.830     6.8209    34.9097    27.3725 1.3431e-01     0.2273      0.549    1482.67   80.66396    7.81908 0.0000e+00
    291.854     6.8207    34.9093    27.3721 1.3431e-01     0.2285      0.542    1482.67   80.65801    7.81856 0.0000e+00
    291.855     6.8205    34.9093    27.3722 1.3431e-01     0.2261      0.535    1482.67   80.65219    7.81803 0.0000e+00
    291.892     6.8204    34.9094    27.3723 1.3431e-01     0.2273      0.527    1482.67   80.64707    7.81755 0.0000e+00
    291.919     6.8198    34.9098    27.3727 1.3431e-01     0.2261      0.524    1482.67   80.64224    7.81718 0.0000e+00
    291.930     6.8199    34.9097    27.3726 1.3431e-01     0.2273      0.527    1482.67   80.63752    7.81669 0.0000e+00
    291.967     6.8196    34.9099    27.3728 1.3431e-01     0.2298      0.531    1482.67   80.69815    7.82262 0.0000e+00
    291.969     6.8195    34.9100    27.3729 1.3431e-01     0.2310      0.527    1482.67   80.63729    7.81674 0.0000e+00
    291.992     6.8196    34.9098    27.3727 1.4652e-01     0.2334      0.527    1482.67   80.63337    7.81634 0.0000e+00
    292.030     6.8196    34.9098    27.3727 1.3431e-01     0.2322      0.524    1482.67   80.62998    7.81601 0.0000e+00
    292.043     6.8195    34.9099    27.3728 1.3431e-01     0.2334      0.524    1482.67   80.62669    7.81571 0.0000e+00
    292.055     6.8196    34.9098    27.3727 1.3431e-01     0.2346      0.527    1482.67   80.62369    7.81540 0.0000e+00
    292.107     6.8195    34.9096    27.3726 1.3431e-01     0.2334      0.527    1482.67   80.62148    7.81523 0.0000e+00
    292.107     6.8193    34.9102    27.3731 1.3431e-01     0.2298      0.527    1482.67   80.61909    7.81499 0.0000e+00
    292.143     6.8193    34.9099    27.3728 1.3431e-01     0.2273      0.520    1482.67   80.61741    7.81485 0.0000e+00
    292.143     6.8191    34.9101    27.3730 1.3431e-01     0.2285      0.516    1482.67   80.61570    7.81470 0.0000e+00
    292.180     6.8196    34.9094    27.3724 1.3431e-01     0.2273      0.535    1482.67   80.61465    7.81455 0.0000e+00
    292.218     6.8193    34.9102    27.3731 1.3431e-01     0.2285      0.557    1482.67   80.61406    7.81451 0.0000e+00
    292.231     6.8193    34.9101    27.3730 1.3431e-01     0.2310      0.557    1482.67   80.61350    7.81446 0.0000e+00
    292.268     6.8196    34.9099    27.3728 1.3431e-01     0.2285      0.549    1482.68   80.61351    7.81441 0.0000e+00
    292.281     6.8193    34.9098    27.3728 1.3431e-01     0.2285      0.538    1482.67   80.61369    7.81450 0.0000e+00
    292.293     6.8195    34.9097    27.3726 1.3431e-01     0.2285      0.538    1482.68   80.61414    7.81451 0.0000e+00
    292.331     6.8193    34.9102    27.3731 1.4652e-01     0.2298      0.538    1482.68   80.61525    7.81463 0.0000e+00
    292.370     6.8191    34.9102    27.3731 1.3431e-01     0.2298      0.535    1482.68   80.60808    7.81396 0.0000e+00
    292.395     6.8191    34.9101    27.3730 1.3431e-01     0.2298      0.527    1482.68   80.60937    7.81408 0.0000e+00
    292.406     6.8193    34.9097    27.3727 1.3431e-01     0.2310      0.524    1482.68   80.54617    7.80796 0.0000e+00
    292.431     6.8191    34.9100    27.3729 1.3431e-01     0.2310      0.520    1482.68   80.54023    7.80740 0.0000e+00
    292.456     6.8191    34.9100    27.3730 1.4652e-01     0.2322      0.520    1482.68   80.53496    7.80687 0.0000e+00
    292.506     6.8195    34.9097    27.3727 1.3431e-01     0.2298      0.516    1482.68   80.53062    7.80641 0.0000e+00
    292.506     6.8195    34.9094    27.3724 1.3431e-01     0.2285      0.520    1482.68   80.59118    7.81230 0.0000e+00
    292.556     6.8191    34.9101    27.3730 1.3431e-01     0.2310      0.535    1482.68   80.46682    7.80026 0.0000e+00
    292.583     6.8193    34.9099    27.3729 1.3431e-01     0.2298      0.557    1482.68   80.58544    7.81175 0.0000e+00
    292.583     6.8193    34.9099    27.3728 1.3431e-01     0.2310      0.560    1482.68   80.51798    7.80522 0.0000e+00
    292.619     6.8191    34.9102    27.3731 1.3431e-01     0.2298      0.553    1482.68   80.51631    7.80506 0.0000e+00
    292.669     6.8193    34.9099    27.3728 1.4652e-01     0.2322      0.546    1482.68   80.58014    7.81124 0.0000e+00
    292.669     6.8193    34.9098    27.3727 1.3431e-01     0.2334      0.542    1482.68   80.52269    7.80567 0.0000e+00
    292.707     6.8195    34.9098    27.3727 1.3431e-01     0.2322      0.542    1482.68   80.51409    7.80481 0.0000e+00
    292.744     6.8191    34.9103    27.3732 1.3431e-01     0.2322      0.546    1482.68   80.51452    7.80489 0.0000e+00
    292.757     6.8193    34.9098    27.3728 1.3431e-01     0.2298      0.557    1482.68   80.51533    7.80495 0.0000e+00
    292.796     6.8193    34.9100    27.3729 1.3431e-01     0.2322      0.568    1482.68   80.51712    7.80513 0.0000e+00
    292.819     6.8193    34.9098    27.3728 1.3431e-01     0.2322      0.582    1482.68   80.51944    7.80536 0.0000e+00
    292.846     6.8191    34.9096    27.3726 1.4652e-01     0.2310      0.597    1482.68   80.58720    7.81196 0.0000e+00
    292.870     6.8193    34.9099    27.3728 1.3431e-01     0.2298      0.608    1482.68   80.53414    7.80678 0.0000e+00
    292.894     6.8191    34.9102    27.3731 1.3431e-01     0.2298      0.637    1482.68   80.53821    7.80719 0.0000e+00
    292.945     6.8191    34.9099    27.3728 1.3431e-01     0.2322      0.674    1482.69   80.54323    7.80768 0.0000e+00
    292.970     6.8193    34.9099    27.3728 1.3431e-01     0.2310      0.692    1482.69   80.54866    7.80819 0.0000e+00
    292.995     6.8195    34.9095    27.3725 1.3431e-01     0.2298      0.707    1482.69   80.55478    7.80876 0.0000e+00
    293.020     6.8193    34.9096    27.3726 1.3431e-01     0.2310      0.707    1482.69   80.55299    7.80861 0.0000e+00
    293.045     6.8193    34.9098    27.3728 1.4652e-01     0.2322      0.681    1482.69   80.55153    7.80847 0.0000e+00
    293.070     6.8193    34.9100    27.3729 1.3431e-01     0.2285      0.659    1482.69   80.55041    7.80836 0.0000e+00
    293.108     6.8193    34.9096    27.3726 1.3431e-01     0.2298      0.648    1482.69   80.54977    7.80830 0.0000e+00
    293.120     6.8193    34.9098    27.3728 1.3431e-01     0.2298      0.637    1482.69   80.54921    7.80825 0.0000e+00
    293.170     6.8195    34.9097    27.3727 1.3431e-01     0.2322      0.626    1482.69   80.54937    7.80823 0.0000e+00
    293.170     6.8191    34.9106    27.3734 1.4652e-01     0.2334      0.615    1482.69   80.54941    7.80826 0.0000e+00
    293.222     6.8193    34.9103    27.3732 1.3431e-01     0.2322      0.604    1482.69   80.55028    7.80833 0.0000e+00
    293.233     6.8193    34.9099    27.3728 1.3431e-01     0.2322      0.608    1482.69   80.55973    7.80925 0.0000e+00
    293.283     6.8195    34.9094    27.3724 1.3431e-01     0.2310      0.612    1482.69   80.49690    7.80316 0.0000e+00
    293.283     6.8193    34.9095    27.3725 1.3431e-01     0.2285      0.612    1482.69   80.49071    7.80259 0.0000e+00
    293.321     6.8193    34.9097    27.3726 1.3431e-01     0.2298      0.630    1482.69   80.48558    7.80208 0.0000e+00
    293.358     6.8193    34.9098    27.3728 1.3431e-01     0.2298      0.630    1482.69   80.48114    7.80165 0.0000e+00
    293.396     6.8193    34.9095    27.3726 1.3431e-01     0.2334      0.615    1482.69   80.47739    7.80130 0.0000e+00
    293.408     6.8191    34.9098    27.3728 1.3431e-01     0.2310      0.597    1482.69   80.47408    7.80098 0.0000e+00
    293.433     6.8191    34.9101    27.3731 1.3431e-01     0.2322      0.597    1482.69   80.47158    7.80073 0.0000e+00
    293.471     6.8193    34.9098    27.3728 1.3431e-01     0.2298      0.674    1482.69   80.46989    7.80056 0.0000e+00
    293.496     6.8191    34.9099    27.3728 1.3431e-01     0.2310      0.722    1482.69   80.46879    7.80047 0.0000e+00
    293.521     6.8193    34.9100    27.3729 1.3431e-01     0.2310      0.718    1482.70   80.46835    7.80040 0.0000e+00
    293.546     6.8191    34.9102    27.3731 1.3431e-01     0.2322      0.751    1482.70   80.46863    7.80044 0.0000e+00
    293.584     6.8193    34.9100    27.3729 1.3431e-01     0.2310      0.806    1482.70   80.46970    7.80052 0.0000e+00
    293.609     6.8193    34.9100    27.3730 1.3431e-01     0.2298      0.842    1482.70   80.47135    7.80069 0.0000e+00
    293.634     6.8191    34.9101    27.3730 1.3431e-01     0.2285      0.799    1482.70   80.47370    7.80093 0.0000e+00
    293.659     6.8191    34.9102    27.3731 1.3431e-01     0.2285      0.718    1482.70   80.47673    7.80123 0.0000e+00
    293.698     6.8195    34.9095    27.3725 1.3431e-01     0.2298      0.659    1482.70   80.48054    7.80157 0.0000e+00
    293.723     6.8193    34.9101    27.3730 1.3431e-01     0.2310      0.623    1482.70   80.48497    7.80200 0.0000e+00
    293.723     6.8193    34.9103    27.3732 1.3431e-01     0.2322      0.608    1482.70   80.48982    7.80246 0.0000e+00
    293.784     6.8193    34.9100    27.3729 1.3431e-01     0.2322      0.593    1482.70   80.48735    7.80224 0.0000e+00
    293.784     6.8195    34.9102    27.3731 1.3431e-01     0.2310      0.579    1482.70   80.48457    7.80192 0.0000e+00
    293.834     6.8193    34.9104    27.3732 1.3431e-01     0.2298      0.560    1482.70   80.48270    7.80177 0.0000e+00
    293.847     6.8195    34.9101    27.3729 1.3431e-01     0.2310      0.549    1482.70   80.48074    7.80156 0.0000e+00
    293.886     6.8193    34.9099    27.3729 1.3431e-01     0.2298      0.542    1482.70   80.48807    7.80231 0.0000e+00
    293.911     6.8195    34.9100    27.3729 1.3431e-01     0.2273      0.538    1482.70   80.41393    7.79509 0.0000e+00
    293.922     6.8198    34.9094    27.3724 1.3431e-01     0.2298      0.579    1482.70   80.47839    7.80131 0.0000e+00
    293.947     6.8193    34.9106    27.3734 1.3431e-01     0.2273      0.788    1482.70   80.47871    7.80136 0.0000e+00
    293.986     6.8196    34.9079    27.3712 1.3431e-01     0.2298      1.095    1482.70   80.47942    7.80152 0.0000e+00
    294.022     6.8195    34.9082    27.3715 1.3431e-01     0.2285      1.212    1482.70   80.48915    7.80247 0.0000e+00
    294.035     6.8196    34.9097    27.3727 1.3431e-01     0.2285      1.128    1482.71   80.49066    7.80251 0.0000e+00
    294.072     6.8195    34.9103    27.3731 1.3431e-01     0.2285      0.978    1482.71   80.49279    7.80272 0.0000e+00
    294.085     6.8198    34.9100    27.3728 1.3431e-01     0.2273      0.861    1482.71   80.49497    7.80289 0.0000e+00
    294.135     6.8195    34.9101    27.3729 1.3431e-01     0.2273      0.773    1482.71   80.49794    7.80323 0.0000e+00
    294.135     6.8196    34.9100    27.3729 1.3431e-01     0.2273      0.703    1482.71   80.50069    7.80347 0.0000e+00
    294.160     6.8195    34.9100    27.3729 1.3431e-01     0.2285      0.656    1482.71   80.43937    7.79755 0.0000e+00
    294.199     6.8195    34.9096    27.3726 1.3431e-01     0.2298      0.623    1482.71   80.50864    7.80429 0.0000e+00
    294.210     6.8193    34.9102    27.3731 1.3431e-01     0.2310      0.593    1482.71   80.51328    7.80474 0.0000e+00
    294.235     6.8195    34.9097    27.3727 1.3431e-01     0.2322      0.571    1482.71   80.51835    7.80522 0.0000e+00
    294.260     6.8193    34.9100    27.3729 1.3431e-01     0.2322      0.579    1482.71   80.52383    7.80578 0.0000e+00
    294.273     6.8191    34.9104    27.3733 1.3431e-01     0.2298      0.608    1482.71   80.52951    7.80633 0.0000e+00
    294.310     6.8191    34.9103    27.3731 1.3431e-01     0.2322      0.659    1482.71   80.53577    7.80694 0.0000e+00
